Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
181	08:39:14	08:39:14	08:39:15	08:39:15	08:39:45	08:39:45			08:39:45	08:39:45	08:39:49	08:39:49	08:39:49	08:39:49	08:39:49	08:39:49			08:39:50	08:39:50		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
182	08:39:50	08:39:50	08:39:50	08:39:50	08:40:22	08:40:22			08:40:22	08:40:22	08:40:26	08:40:26	08:40:26	08:40:26	08:40:27	08:40:27			08:40:27	08:40:27		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
183	08:40:27	08:40:27	08:40:27	08:40:27	08:40:59	08:40:59			08:40:59	08:40:59	08:41:03	08:41:03	08:41:03	08:41:03	08:41:03	08:41:03			08:41:04	08:41:04		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
184	08:41:04	08:41:04	08:41:04	08:41:04	08:41:35	08:41:35			08:41:35	08:41:35	08:41:40	08:41:40	08:41:40	08:41:40	08:41:40	08:41:40			08:41:40	08:41:40		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
185	08:41:40	08:41:40	08:41:40	08:41:40	08:42:13	08:42:13			08:42:13	08:42:13	08:42:22	08:42:22	08:42:22	08:42:22	08:42:22	08:42:22			08:42:23	08:42:23		00:00:00	00:00:32		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:42
186	08:42:23	08:42:23	08:42:23	08:42:23	08:42:54	08:42:54			08:42:54	08:42:54	08:42:58	08:42:58	08:42:58	08:42:58	08:42:58	08:42:58			08:42:59	08:42:59		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
187	08:42:59	08:42:59	08:42:59	08:42:59	08:43:31	08:43:31			08:43:31	08:43:31	08:43:36	08:43:36	08:43:36	08:43:36	08:43:36	08:43:36			08:43:36	08:43:36		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
188	08:43:37	08:43:37	08:43:37	08:43:37	08:44:08	08:44:08			08:44:08	08:44:08	08:44:12	08:44:12	08:44:12	08:44:12	08:44:12	08:44:12			08:44:13	08:44:13		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
189	08:44:13	08:44:13	08:44:13	08:44:13	08:44:47	08:44:47			08:44:47	08:44:47	08:44:51	08:44:51	08:44:51	08:44:51	08:44:52	08:44:52			08:44:52	08:44:52		00:00:00	00:00:33		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:38
190	08:44:52	08:44:52	08:44:52	08:44:52	08:45:23	08:45:23	08:45:23	08:45:26	08:45:26	08:45:26	08:45:35	08:45:35	08:45:35	08:45:35	08:45:35	08:45:35	08:45:35	08:45:35	08:45:37	08:45:37		00:00:00	00:00:31	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:44
191	08:45:37	08:45:37	08:45:38	08:45:38	08:46:08	08:46:08			08:46:08	08:46:08	08:46:12	08:46:12	08:46:12	08:46:12	08:46:12	08:46:12			08:46:13	08:46:13		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
192	08:46:13	08:46:13	08:46:13	08:46:13	08:46:45	08:46:45			08:46:45	08:46:45	08:46:49	08:46:49	08:46:49	08:46:49	08:46:49	08:46:49			08:46:49	08:46:49		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
193	08:46:50	08:46:50	08:46:50	08:46:50	08:47:21	08:47:21			08:47:21	08:47:21	08:47:25	08:47:25	08:47:25	08:47:25	08:47:25	08:47:25			08:47:25	08:47:25		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
194	08:47:26	08:47:26	08:47:26	08:47:26	08:47:58	08:47:58			08:47:58	08:47:58	08:48:03	08:48:03	08:48:03	08:48:03	08:48:03	08:48:03			08:48:03	08:48:03		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
195	08:48:03	08:48:03	08:48:03	08:48:03	08:48:35	08:48:35			08:48:35	08:48:35	08:48:43	08:48:43	08:48:43	08:48:43	08:48:44	08:48:44			08:48:44	08:48:44		00:00:00	00:00:31		00:00:00	00:00:08	00:00:00	00:00:00		00:00:00	00:00:40
196	08:48:44	08:48:44	08:48:44	08:48:44	08:49:16	08:49:16			08:49:16	08:49:16	08:49:20	08:49:20	08:49:20	08:49:20	08:49:20	08:49:20			08:49:21	08:49:21		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
197	08:49:21	08:49:21	08:49:21	08:49:21	08:49:52	08:49:52			08:49:52	08:49:52	08:49:56	08:49:56	08:49:56	08:49:56	08:49:56	08:49:56			08:49:57	08:49:57		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
198	08:49:57	08:49:57	08:49:57	08:49:57	08:50:28	08:50:28			08:50:28	08:50:28	08:50:32	08:50:32	08:50:32	08:50:32	08:50:32	08:50:32			08:50:33	08:50:33		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
199	08:50:33	08:50:33	08:50:33	08:50:33	08:51:03	08:51:03			08:51:03	08:51:03	08:51:07	08:51:07	08:51:07	08:51:07	08:51:07	08:51:07			08:51:08	08:51:08		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
200	08:51:08	08:51:08	08:51:08	08:51:08	08:51:39	08:51:39	08:51:39	08:51:41	08:51:41	08:51:41	08:51:50	08:51:50	08:51:50	08:51:50	08:51:50	08:51:50	08:51:50	08:51:50	08:51:53	08:51:53		00:00:00	00:00:30	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:44
201	08:51:53	08:51:53	08:51:53	08:51:53	08:52:24	08:52:24			08:52:25	08:52:25	08:52:29	08:52:29	08:52:29	08:52:29	08:52:29	08:52:29			08:52:29	08:52:29		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
202	08:52:29	08:52:29	08:52:29	08:52:29	08:53:01	08:53:01			08:53:01	08:53:01	08:53:05	08:53:05	08:53:05	08:53:05	08:53:05	08:53:05			08:53:06	08:53:06		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
203	08:53:06	08:53:06	08:53:06	08:53:06	08:53:36	08:53:36			08:53:36	08:53:36	08:53:40	08:53:40	08:53:40	08:53:40	08:53:40	08:53:40			08:53:40	08:53:40		00:00:00	00:00:29		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:34
204	08:53:41	08:53:41	08:53:41	08:53:41	08:54:11	08:54:11			08:54:11	08:54:11	08:54:15	08:54:15	08:54:15	08:54:15	08:54:15	08:54:15			08:54:16	08:54:16		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
205	08:54:16	08:54:16	08:54:16	08:54:16	08:54:48	08:54:48			08:54:48	08:54:48	08:54:57	08:54:57	08:54:57	08:54:57	08:54:57	08:54:57			08:54:58	08:54:58		00:00:00	00:00:31		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:41
206	08:54:58	08:54:58	08:54:58	08:54:58	08:55:29	08:55:29			08:55:29	08:55:29	08:55:33	08:55:33	08:55:33	08:55:33	08:55:33	08:55:33			08:55:35	08:55:35		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:36
207	08:55:35	08:55:35	08:55:35	08:55:35	08:56:07	08:56:07			08:56:07	08:56:07	08:56:11	08:56:11	08:56:11	08:56:11	08:56:11	08:56:11			08:56:12	08:56:12		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
208	08:56:12	08:56:12	08:56:12	08:56:12	08:56:45	08:56:45			08:56:45	08:56:45	08:56:49	08:56:49	08:56:49	08:56:49	08:56:49	08:56:49			08:56:50	08:56:50		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
209	08:56:50	08:56:50	08:56:50	08:56:50	08:57:22	08:57:22			08:57:22	08:57:22	08:57:26	08:57:26	08:57:26	08:57:26	08:57:26	08:57:26			08:57:27	08:57:27		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
210	08:57:27	08:57:27	08:57:27	08:57:27	08:57:56	08:57:56	08:57:56	08:57:59	08:57:59	08:57:59	08:58:08	08:58:08	08:58:08	08:58:08	08:58:08	08:58:08	08:58:08	08:58:08	08:58:10	08:58:10		00:00:00	00:00:29	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:43
211	08:58:11	08:58:11	08:58:11	08:58:11	08:58:41	08:58:41			08:58:41	08:58:41	08:58:45	08:58:45	08:58:45	08:58:45	08:58:45	08:58:45			08:58:46	08:58:46		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
212	08:58:46	08:58:46	08:58:46	08:58:46	08:59:16	08:59:16			08:59:16	08:59:16	08:59:21	08:59:21	08:59:21	08:59:21	08:59:21	08:59:21			08:59:21	08:59:21		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
213	08:59:22	08:59:22	08:59:22	08:59:22	08:59:53	08:59:53			08:59:53	08:59:53	08:59:57	08:59:57	08:59:57	08:59:57	08:59:57	08:59:57			08:59:58	08:59:58		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
214	08:59:58	08:59:58	08:59:58	08:59:58	09:00:30	09:00:30			09:00:30	09:00:30	09:00:34	09:00:34	09:00:34	09:00:34	09:00:34	09:00:34			09:00:35	09:00:35		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
215	09:00:35	09:00:35	09:00:35	09:00:35	09:01:06	09:01:06			09:01:06	09:01:06	09:01:15	09:01:15	09:01:15	09:01:15	09:01:15	09:01:15			09:01:16	09:01:16		00:00:00	00:00:30		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:40
216	09:01:16	09:01:16	09:01:16	09:01:16	09:01:47	09:01:47			09:01:47	09:01:47	09:01:51	09:01:51	09:01:51	09:01:51	09:01:51	09:01:51			09:01:52	09:01:52		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
217	09:01:52	09:01:52	09:01:52	09:01:52	09:02:23	09:02:23			09:02:23	09:02:23	09:02:27	09:02:27	09:02:27	09:02:27	09:02:27	09:02:27			09:02:28	09:02:28		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
218	09:02:28	09:02:28	09:02:28	09:02:28	09:02:59	09:02:59			09:02:59	09:02:59	09:03:04	09:03:04	09:03:04	09:03:04	09:03:04	09:03:04			09:03:04	09:03:04		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
219	09:03:05	09:03:05	09:03:05	09:03:05	09:03:35	09:03:35			09:03:35	09:03:35	09:03:39	09:03:39	09:03:39	09:03:39	09:03:39	09:03:39			09:03:39	09:03:39		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:34
220	09:03:40	09:03:40	09:03:40	09:03:40	09:04:12	09:04:12	09:04:12	09:04:14	09:04:14	09:04:14	09:04:24	09:04:24	09:04:24	09:04:24	09:04:24	09:04:24	09:04:24	09:04:24	09:04:26	09:04:26		00:00:00	00:00:31	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:46
221	09:04:26	09:04:26	09:04:26	09:04:26	09:04:56	09:04:56			09:04:56	09:04:56	09:05:01	09:05:01	09:05:01	09:05:01	09:05:01	09:05:01			09:05:01	09:05:01		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
222	09:05:02	09:05:02	09:05:02	09:05:02	09:05:35	09:05:35			09:05:35	09:05:35	09:05:39	09:05:39	09:05:39	09:05:39	09:05:39	09:05:39			09:05:40	09:05:40		00:00:00	00:00:33		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:38
223	09:05:40	09:05:40	09:05:40	09:05:40	09:06:12	09:06:12			09:06:12	09:06:12	09:06:16	09:06:16	09:06:17	09:06:17	09:06:17	09:06:17			09:06:17	09:06:17		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
224	09:06:17	09:06:17	09:06:17	09:06:17	09:06:49	09:06:49			09:06:49	09:06:49	09:06:53	09:06:53	09:06:53	09:06:53	09:06:53	09:06:53			09:06:53	09:06:53		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
225	09:06:54	09:06:54	09:06:54	09:06:54	09:07:23	09:07:23			09:07:23	09:07:23	09:07:33	09:07:33	09:07:33	09:07:33	09:07:33	09:07:33			09:07:33	09:07:33		00:00:00	00:00:29		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:39
226	09:07:33	09:07:33	09:07:33	09:07:33	09:08:06	09:08:06			09:08:06	09:08:06	09:08:10	09:08:10	09:08:10	09:08:10	09:08:10	09:08:10			09:08:12	09:08:12		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:01	00:00:38
227	09:08:12	09:08:12	09:08:12	09:08:12	09:08:44	09:08:44			09:08:44	09:08:44	09:08:48	09:08:48	09:08:48	09:08:48	09:08:48	09:08:48			09:08:49	09:08:49		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
228	09:08:49	09:08:49	09:08:49	09:08:49	09:09:22	09:09:22			09:09:22	09:09:22	09:09:26	09:09:26	09:09:26	09:09:26	09:09:26	09:09:26			09:09:26	09:09:26		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
229	09:09:27	09:09:27	09:09:27	09:09:27	09:09:57	09:09:57			09:09:57	09:09:57	09:10:02	09:10:02	09:10:02	09:10:02	09:10:02	09:10:02			09:10:02	09:10:02		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
230	09:10:03	09:10:03	09:10:03	09:10:03	09:10:36	09:10:36	09:10:36	09:10:38	09:10:38	09:10:38	09:10:48	09:10:48	09:10:48	09:10:48	09:10:48	09:10:48	09:10:48	09:10:48	09:10:51	09:10:51		00:00:00	00:00:33	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:47
231	09:10:51	09:10:51	09:10:51	09:10:51	09:11:22	09:11:22			09:11:22	09:11:22	09:11:26	09:11:26	09:11:26	09:11:26	09:11:26	09:11:26			09:11:27	09:11:27		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
232	09:11:27	09:11:27	09:11:27	09:11:27	09:11:58	09:11:58			09:11:58	09:11:58	09:12:02	09:12:02	09:12:02	09:12:02	09:12:02	09:12:02			09:12:03	09:12:03		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
233	09:12:03	09:12:03	09:12:03	09:12:03	09:12:36	09:12:36			09:12:36	09:12:36	09:12:40	09:12:40	09:12:40	09:12:40	09:12:40	09:12:40			09:12:41	09:12:41		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
234	09:12:41	09:12:41	09:12:41	09:12:41	09:13:13	09:13:13			09:13:13	09:13:13	09:13:17	09:13:17	09:13:17	09:13:17	09:13:17	09:13:17			09:13:17	09:13:17		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
235	09:13:18	09:13:18	09:13:18	09:13:18	09:13:49	09:13:49			09:13:49	09:13:49	09:13:59	09:13:59	09:13:59	09:13:59	09:13:59	09:13:59			09:14:00	09:14:00		00:00:00	00:00:31		00:00:00	00:00:10	00:00:00	00:00:00		00:00:00	00:00:41
236	09:14:00	09:14:00	09:14:00	09:14:00	09:14:31	09:14:31			09:14:31	09:14:31	09:14:35	09:14:35	09:14:35	09:14:35	09:14:35	09:14:35			09:14:36	09:14:36		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
237	09:14:36	09:14:36	09:14:36	09:14:36	09:15:08	09:15:08			09:15:08	09:15:08	09:15:12	09:15:12	09:15:12	09:15:12	09:15:12	09:15:12			09:15:13	09:15:13		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
238	09:15:13	09:15:13	09:15:13	09:15:13	09:15:45	09:15:45			09:15:45	09:15:45	09:15:50	09:15:50	09:15:50	09:15:50	09:15:50	09:15:50			09:15:50	09:15:50		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
239	09:15:50	09:15:50	09:15:51	09:15:51	09:16:20	09:16:20			09:16:20	09:16:20	09:16:25	09:16:25	09:16:25	09:16:25	09:16:25	09:16:25			09:16:25	09:16:25		00:00:00	00:00:29		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:34
240	09:16:25	09:16:25	09:16:26	09:16:26	09:16:55	09:16:55	09:16:55	09:16:58	09:16:58	09:16:58	09:17:07	09:17:07	09:17:07	09:17:07	09:17:07	09:17:07	09:17:07	09:17:07	09:17:09	09:17:09		00:00:00	00:00:29	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:43
241	09:17:09	09:17:09	09:17:09	09:17:09	09:17:41	09:17:41			09:17:41	09:17:41	09:17:46	09:17:46	09:17:46	09:17:46	09:17:46	09:17:46			09:17:46	09:17:46		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
242	09:17:46	09:17:46	09:17:46	09:17:46	09:18:16	09:18:16			09:18:16	09:18:16	09:18:21	09:18:21	09:18:21	09:18:21	09:18:21	09:18:21			09:18:21	09:18:21		00:00:00	00:00:29		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:34
243	09:18:21	09:18:21	09:18:21	09:18:21	09:18:53	09:18:53			09:18:53	09:18:53	09:18:57	09:18:57	09:18:57	09:18:57	09:18:57	09:18:57			09:18:58	09:18:58		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
244	09:18:58	09:18:58	09:18:58	09:18:58	09:19:29	09:19:29			09:19:29	09:19:29	09:19:33	09:19:33	09:19:33	09:19:33	09:19:33	09:19:33			09:19:34	09:19:34		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
245	09:19:34	09:19:34	09:19:34	09:19:34	09:20:07	09:20:07			09:20:07	09:20:07	09:20:16	09:20:16	09:20:16	09:20:16	09:20:16	09:20:16			09:20:16	09:20:16		00:00:00	00:00:32		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:42
246	09:20:17	09:20:17	09:20:17	09:20:17	09:20:48	09:20:48			09:20:48	09:20:48	09:20:52	09:20:52	09:20:52	09:20:52	09:20:52	09:20:52			09:20:53	09:20:53		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
247	09:20:53	09:20:53	09:20:53	09:20:53	09:21:24	09:21:24			09:21:24	09:21:24	09:21:28	09:21:28	09:21:28	09:21:28	09:21:28	09:21:28			09:21:29	09:21:29		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
248	09:21:29	09:21:29	09:21:29	09:21:29	09:21:59	09:21:59			09:21:59	09:21:59	09:22:04	09:22:04	09:22:04	09:22:04	09:22:04	09:22:04			09:22:04	09:22:04		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
249	09:22:05	09:22:05	09:22:05	09:22:05	09:22:35	09:22:35			09:22:35	09:22:35	09:22:40	09:22:40	09:22:40	09:22:40	09:22:40	09:22:40			09:22:41	09:22:41		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
250	09:22:41	09:22:41	09:22:41	09:22:41	09:23:13	09:23:13	09:23:13	09:23:15	09:23:15	09:23:15	09:23:25	09:23:25	09:23:25	09:23:25	09:23:25	09:23:25	09:23:25	09:23:25	09:23:27	09:23:27		00:00:00	00:00:32	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:02	00:00:46
251	09:23:27	09:23:27	09:23:27	09:23:27	09:23:59	09:23:59			09:23:59	09:23:59	09:24:03	09:24:03	09:24:03	09:24:03	09:24:03	09:24:03			09:24:03	09:24:03		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
252	09:24:04	09:24:04	09:24:04	09:24:04	09:24:35	09:24:35			09:24:35	09:24:35	09:24:39	09:24:39	09:24:39	09:24:39	09:24:39	09:24:39			09:24:39	09:24:39		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
253	09:24:40	09:24:40	09:24:40	09:24:40	09:25:11	09:25:11			09:25:11	09:25:11	09:25:15	09:25:15	09:25:15	09:25:15	09:25:15	09:25:15			09:25:16	09:25:16		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
254	09:25:16	09:25:16	09:25:16	09:25:16	09:25:46	09:25:46			09:25:46	09:25:46	09:25:50	09:25:50	09:25:50	09:25:50	09:25:50	09:25:50			09:25:51	09:25:51		00:00:00	00:00:29		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:34
255	09:25:51	09:25:51	09:25:51	09:25:51	09:26:23	09:26:23			09:26:23	09:26:23	09:26:32	09:26:32	09:26:32	09:26:32	09:26:32	09:26:32			09:26:33	09:26:33		00:00:00	00:00:31		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:41
256	09:26:33	09:26:33	09:26:33	09:26:33	09:27:05	09:27:05			09:27:05	09:27:05	09:27:09	09:27:09	09:27:09	09:27:09	09:27:09	09:27:09			09:27:10	09:27:10		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
257	09:27:10	09:27:10	09:27:10	09:27:10	09:27:43	09:27:43			09:27:43	09:27:43	09:27:47	09:27:47	09:27:47	09:27:47	09:27:47	09:27:47			09:27:48	09:27:48		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
258	09:27:48	09:27:48	09:27:48	09:27:48	09:28:19	09:28:19			09:28:19	09:28:19	09:28:23	09:28:23	09:28:23	09:28:23	09:28:23	09:28:23			09:28:23	09:28:23		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
259	09:28:24	09:28:24	09:28:24	09:28:24	09:28:55	09:28:55			09:28:55	09:28:55	09:28:59	09:28:59	09:28:59	09:28:59	09:28:59	09:28:59			09:29:00	09:29:00		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
260	09:29:00	09:29:00	09:29:00	09:29:00	09:29:31	09:29:31	09:29:31	09:29:33	09:29:33	09:29:33	09:29:43	09:29:43	09:29:43	09:29:43	09:29:43	09:29:43	09:29:43	09:29:43	09:29:46	09:29:46		00:00:00	00:00:31	00:00:02	00:00:02	00:00:09	00:00:00	00:00:00	00:00:00	00:00:03	00:00:45
261	09:29:46	09:29:46	09:29:46	09:29:46	09:30:17	09:30:17			09:30:17	09:30:17	09:30:22	09:30:22	09:30:22	09:30:22	09:30:22	09:30:22			09:30:22	09:30:22		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
262	09:30:23	09:30:23	09:30:23	09:30:23	09:30:55	09:30:55			09:30:55	09:30:55	09:30:59	09:30:59	09:30:59	09:30:59	09:30:59	09:30:59			09:31:00	09:31:00		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
263	09:31:00	09:31:00	09:31:00	09:31:00	09:31:33	09:31:33			09:31:33	09:31:33	09:31:37	09:31:37	09:31:37	09:31:37	09:31:37	09:31:37			09:31:37	09:31:37		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
264	09:31:38	09:31:38	09:31:38	09:31:38	09:32:08	09:32:08			09:32:08	09:32:08	09:32:12	09:32:12	09:32:12	09:32:12	09:32:12	09:32:12			09:32:13	09:32:13		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:34
265	09:32:13	09:32:13	09:32:13	09:32:13	09:32:44	09:32:44			09:32:44	09:32:44	09:32:53	09:32:53	09:32:53	09:32:53	09:32:53	09:32:53			09:32:54	09:32:54		00:00:00	00:00:30		00:00:00	00:00:09	00:00:00	00:00:00		00:00:00	00:00:40
266	09:32:54	09:32:54	09:32:54	09:32:54	09:33:26	09:33:26			09:33:26	09:33:26	09:33:30	09:33:30	09:33:30	09:33:30	09:33:30	09:33:30			09:33:31	09:33:31		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
267	09:33:31	09:33:31	09:33:31	09:33:31	09:34:01	09:34:01			09:34:01	09:34:01	09:34:06	09:34:06	09:34:06	09:34:06	09:34:06	09:34:06			09:34:06	09:34:06		00:00:00	00:00:30		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:35
268	09:34:07	09:34:07	09:34:07	09:34:07	09:34:36	09:34:36			09:34:36	09:34:36	09:34:40	09:34:40	09:34:40	09:34:40	09:34:40	09:34:40			09:34:41	09:34:41		00:00:00	00:00:28		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:33
269	09:34:41	09:34:41	09:34:41	09:34:41	09:35:13	09:35:13			09:35:13	09:35:13	09:35:17	09:35:17	09:35:17	09:35:17	09:35:17	09:35:17			09:35:18	09:35:18		00:00:00	00:00:32		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:37
270	09:35:18	09:35:18	09:35:18	09:35:18	09:35:50	09:35:50	09:35:50	09:35:52	09:35:52	09:35:52	09:36:02	09:36:02	09:36:02	09:36:02	09:36:02	09:36:02	09:36:02	09:36:02	09:36:05	09:36:05		00:00:00	00:00:31	00:00:02	00:00:02	00:00:10	00:00:00	00:00:00	00:00:00	00:00:02	00:00:46
271	09:36:05	09:36:05	09:36:05	09:36:05	09:36:36	09:36:36			09:36:36	09:36:36	09:36:41	09:36:41	09:36:41	09:36:41	09:36:41	09:36:41			09:36:41	09:36:41		00:00:00	00:00:31		00:00:00	00:00:04	00:00:00	00:00:00		00:00:00	00:00:36
