tmc_code,measurement_tstamp,speed,average_speed,reference_speed,travel_time_seconds,data_density
114-11376,2018-05-14 06:00:00,7.00,9.00,22.00,61.97,A
114-11376,2018-05-14 07:00:00,6.02,10.00,22.00,72.09,B
114-11376,2018-05-14 08:00:00,5.71,9.00,22.00,76.02,B
114-11376,2018-05-14 09:00:00,4.33,8.00,22.00,100.18,B
114-11376,2018-05-14 10:00:00,6.00,8.00,22.00,72.30,B
114-11376,2018-05-14 11:00:00,6.62,9.00,22.00,65.56,B
114-11376,2018-05-14 12:00:00,5.00,10.00,22.00,86.76,A
114-11376,2018-05-14 13:00:00,6.00,8.00,22.00,72.30,A
114-11376,2018-05-14 14:00:00,4.50,9.00,22.00,96.40,A
114-11376,2018-05-14 15:00:00,6.00,8.00,22.00,72.30,A
114-11376,2018-05-14 16:00:00,4.00,8.00,22.00,108.45,A
114-11376,2018-05-14 17:00:00,5.96,9.00,22.00,72.78,B
114-11376,2018-05-14 18:00:00,6.99,8.00,22.00,62.02,B
114-11376,2018-05-14 19:00:00,6.88,12.00,22.00,63.06,A
114-11376,2018-05-14 20:00:00,9.82,15.00,22.00,44.15,A
114-11376,2018-05-14 21:00:00,6.46,9.00,22.00,67.13,A
114-11376,2018-05-14 23:00:00,7.00,10.00,22.00,61.97,A
114-10562,2018-05-14 04:00:00,20.00,14.00,28.00,80.38,A
114-10562,2018-05-14 05:00:00,12.00,9.00,28.00,133.97,A
114-10562,2018-05-14 06:00:00,12.69,12.00,28.00,126.72,B
114-10562,2018-05-14 07:00:00,9.10,7.00,28.00,176.74,B
114-10562,2018-05-14 08:00:00,8.70,7.00,28.00,184.77,B
114-10562,2018-05-14 09:00:00,9.04,7.00,28.00,177.90,C
114-10562,2018-05-14 10:00:00,7.85,7.00,28.00,204.88,B
114-10562,2018-05-14 11:00:00,5.52,8.00,28.00,291.44,C
114-10562,2018-05-14 12:00:00,8.37,7.00,28.00,192.15,C
114-10562,2018-05-14 13:00:00,9.47,7.00,28.00,169.68,B
114-10562,2018-05-14 14:00:00,6.90,6.00,28.00,233.02,B
114-10562,2018-05-14 15:00:00,7.47,6.00,28.00,215.29,C
114-10562,2018-05-14 16:00:00,4.56,6.00,28.00,352.80,B
114-10562,2018-05-14 17:00:00,4.82,6.00,28.00,333.37,C
114-10562,2018-05-14 18:00:00,10.17,7.00,28.00,158.16,B
114-10562,2018-05-14 19:00:00,12.43,8.00,28.00,129.39,B
114-10562,2018-05-14 20:00:00,10.39,9.00,28.00,154.74,B
114-10562,2018-05-14 21:00:00,10.22,9.00,28.00,157.24,B
114-10562,2018-05-14 22:00:00,5.95,9.00,28.00,270.07,A
114-10562,2018-05-14 23:00:00,16.00,10.00,28.00,100.48,A
114P10562,2018-05-14 00:00:00,17.00,14.00,30.00,16.16,A
114P10562,2018-05-14 01:00:00,30.00,30.00,30.00,9.16,A
114P10562,2018-05-14 02:00:00,30.00,,30.00,9.16,A
114P10562,2018-05-14 04:00:00,4.00,5.00,30.00,68.69,A
114P10562,2018-05-14 05:00:00,14.00,13.00,30.00,19.62,A
114P10562,2018-05-14 07:00:00,8.35,10.00,30.00,32.90,A
114P10562,2018-05-14 08:00:00,7.20,8.00,30.00,38.16,A
114P10562,2018-05-14 09:00:00,11.00,9.00,30.00,24.98,A
114P10562,2018-05-14 10:00:00,13.00,9.00,30.00,21.13,A
114P10562,2018-05-14 11:00:00,6.55,9.00,30.00,41.97,A
114P10562,2018-05-14 12:00:00,6.00,8.00,30.00,45.79,A
114P10562,2018-05-14 13:00:00,9.91,9.00,30.00,27.73,A
114P10562,2018-05-14 14:00:00,11.00,7.00,30.00,24.98,A
114P10562,2018-05-14 15:00:00,13.00,10.00,30.00,21.13,A
114P10562,2018-05-14 16:00:00,10.43,8.00,30.00,26.33,A
114P10562,2018-05-14 17:00:00,6.00,7.00,30.00,45.79,A
114P10562,2018-05-14 18:00:00,12.52,8.00,30.00,21.94,A
114P10562,2018-05-14 19:00:00,10.96,11.00,30.00,25.08,A
114P10562,2018-05-14 20:00:00,4.00,10.00,30.00,68.69,A
114P10562,2018-05-14 21:00:00,5.87,11.00,30.00,46.83,A
114P10562,2018-05-14 23:00:00,5.00,11.00,30.00,54.95,A
114N04548,2018-05-14 00:00:00,64.00,61.00,70.00,7.03,A
114N04548,2018-05-14 01:00:00,67.76,66.00,70.00,6.64,A
114N04548,2018-05-14 02:00:00,57.00,61.00,70.00,7.89,A
114N04548,2018-05-14 03:00:00,58.00,63.00,70.00,7.75,A
114N04548,2018-05-14 04:00:00,61.00,62.00,70.00,7.37,A
114N04548,2018-05-14 05:00:00,58.98,60.00,70.00,7.63,B
114N04548,2018-05-14 06:00:00,50.71,55.00,70.00,8.87,A
114N04548,2018-05-14 07:00:00,48.60,47.00,70.00,9.25,C
114N04548,2018-05-14 08:00:00,31.35,44.00,70.00,14.34,A
114N04548,2018-05-14 09:00:00,44.71,48.00,70.00,10.06,C
114N04548,2018-05-14 10:00:00,55.76,51.00,70.00,8.06,C
114N04548,2018-05-14 11:00:00,53.26,53.00,70.00,8.44,B
114N04548,2018-05-14 12:00:00,52.81,49.00,70.00,8.51,B
114N04548,2018-05-14 13:00:00,47.11,41.00,70.00,9.55,C
114N04548,2018-05-14 14:00:00,40.34,38.00,70.00,11.15,B
114N04548,2018-05-14 15:00:00,41.43,36.00,70.00,10.85,B
114N04548,2018-05-14 16:00:00,38.89,38.00,70.00,11.56,B
114N04548,2018-05-14 17:00:00,29.96,40.00,70.00,15.01,B
114N04548,2018-05-14 18:00:00,52.04,44.00,70.00,8.64,B
114N04548,2018-05-14 19:00:00,58.64,55.00,70.00,7.67,B
114N04548,2018-05-14 20:00:00,64.17,56.00,70.00,7.01,A
114N04548,2018-05-14 21:00:00,65.94,57.00,70.00,6.82,A
114N04548,2018-05-14 22:00:00,62.75,60.00,70.00,7.17,A
114N04548,2018-05-14 23:00:00,59.78,58.00,70.00,7.52,A
114-11094,2018-05-14 00:00:00,26.85,11.00,23.00,105.84,A
114-11094,2018-05-14 01:00:00,21.00,12.00,23.00,135.33,A
114-11094,2018-05-14 02:00:00,16.00,11.00,23.00,177.63,A
114-11094,2018-05-14 04:00:00,15.00,11.00,23.00,189.47,A
114-11094,2018-05-14 06:00:00,16.47,11.00,23.00,172.55,A
114-11094,2018-05-14 07:00:00,10.41,12.00,23.00,273.08,B
114-11094,2018-05-14 08:00:00,10.36,9.00,23.00,274.36,B
114-11094,2018-05-14 09:00:00,11.47,10.00,23.00,247.73,B
114-11094,2018-05-14 10:00:00,10.68,9.00,23.00,266.11,A
114-11094,2018-05-14 11:00:00,12.07,11.00,23.00,235.50,B
114-11094,2018-05-14 12:00:00,12.03,10.00,23.00,236.23,B
114-11094,2018-05-14 13:00:00,10.54,9.00,23.00,269.71,B
114-11094,2018-05-14 14:00:00,9.80,9.00,23.00,290.02,B
114-11094,2018-05-14 15:00:00,13.69,9.00,23.00,207.58,A
114-11094,2018-05-14 16:00:00,9.35,10.00,23.00,304.09,B
114-11094,2018-05-14 17:00:00,8.71,8.00,23.00,326.47,A
114-11094,2018-05-14 18:00:00,10.69,8.00,23.00,265.97,B
114-11094,2018-05-14 19:00:00,11.68,9.00,23.00,243.42,B
114-11094,2018-05-14 20:00:00,9.40,10.00,23.00,302.43,B
114-11094,2018-05-14 21:00:00,13.72,10.00,23.00,207.08,B
114-11094,2018-05-14 22:00:00,11.00,9.00,23.00,258.36,A
114-11094,2018-05-14 23:00:00,13.36,11.00,23.00,212.77,A
114P10168,2018-05-14 00:00:00,10.00,9.00,29.00,20.94,A
114P10168,2018-05-14 02:00:00,20.00,21.00,29.00,10.47,A
114P10168,2018-05-14 03:00:00,15.00,,29.00,13.96,A
114P10168,2018-05-14 04:00:00,29.00,8.00,29.00,7.22,A
114P10168,2018-05-14 05:00:00,33.00,8.00,29.00,6.34,A
114P10168,2018-05-14 06:00:00,16.00,12.00,29.00,13.08,A
114P10168,2018-05-14 07:00:00,9.57,10.00,29.00,21.88,B
114P10168,2018-05-14 08:00:00,6.25,9.00,29.00,33.50,B
114P10168,2018-05-14 09:00:00,8.81,9.00,29.00,23.76,B
114P10168,2018-05-14 10:00:00,8.22,10.00,29.00,25.48,B
114P10168,2018-05-14 11:00:00,9.18,10.00,29.00,22.80,B
114P10168,2018-05-14 12:00:00,9.46,10.00,29.00,22.12,B
114P10168,2018-05-14 13:00:00,10.26,10.00,29.00,20.40,A
114P10168,2018-05-14 14:00:00,12.10,11.00,29.00,17.30,B
114P10168,2018-05-14 15:00:00,7.55,11.00,29.00,27.73,B
114P10168,2018-05-14 16:00:00,10.08,8.00,29.00,20.78,A
114P10168,2018-05-14 17:00:00,7.19,8.00,29.00,29.11,B
114P10168,2018-05-14 18:00:00,11.15,9.00,29.00,18.78,B
114P10168,2018-05-14 19:00:00,13.04,11.00,29.00,16.05,A
114P10168,2018-05-14 20:00:00,10.77,11.00,29.00,19.45,B
114P10168,2018-05-14 21:00:00,11.65,9.00,29.00,17.97,A
114P10168,2018-05-14 23:00:00,6.00,11.00,29.00,34.89,A
114+11102,2018-05-14 14:00:00,14.00,11.00,28.00,40.10,A
114+11102,2018-05-14 15:00:00,17.00,17.00,28.00,33.02,A
114+11102,2018-05-14 17:00:00,13.00,11.00,28.00,43.18,A
114+11102,2018-05-14 18:00:00,16.00,16.00,28.00,35.08,A
114-10560,2018-05-14 06:00:00,22.00,8.00,22.00,20.06,A
114-10560,2018-05-14 07:00:00,5.40,7.00,22.00,81.71,A
114-10560,2018-05-14 08:00:00,6.05,5.00,22.00,72.91,B
114-10560,2018-05-14 09:00:00,6.17,6.00,22.00,71.49,B
114-10560,2018-05-14 10:00:00,3.00,7.00,22.00,147.07,A
114-10560,2018-05-14 11:00:00,4.80,5.00,22.00,91.92,A
114-10560,2018-05-14 12:00:00,9.00,6.00,22.00,49.02,A
114-10560,2018-05-14 13:00:00,5.00,7.00,22.00,88.24,A
114-10560,2018-05-14 15:00:00,9.00,6.00,22.00,49.02,A
114-10560,2018-05-14 16:00:00,11.30,9.00,22.00,39.03,A
114-10560,2018-05-14 17:00:00,12.77,7.00,22.00,34.54,A
114-10560,2018-05-14 18:00:00,4.00,7.00,22.00,110.30,A
114-10560,2018-05-14 19:00:00,5.69,7.00,22.00,77.49,A
114+15700,2018-05-14 03:00:00,31.00,,38.00,27.07,A
114+15700,2018-05-14 04:00:00,26.09,32.00,38.00,32.17,A
114+15700,2018-05-14 05:00:00,23.00,52.00,38.00,36.48,A
114+15700,2018-05-14 06:00:00,18.04,39.00,38.00,46.50,B
114+15700,2018-05-14 07:00:00,12.79,25.00,38.00,65.60,B
114+15700,2018-05-14 08:00:00,10.99,20.00,38.00,76.33,B
114+15700,2018-05-14 09:00:00,15.03,22.00,38.00,55.81,C
114+15700,2018-05-14 10:00:00,13.65,32.00,38.00,61.46,B
114+15700,2018-05-14 11:00:00,13.32,37.00,38.00,62.99,B
114+15700,2018-05-14 12:00:00,15.95,31.00,38.00,52.62,C
114+15700,2018-05-14 13:00:00,19.35,30.00,38.00,43.37,B
114+15700,2018-05-14 14:00:00,19.29,22.00,38.00,43.50,B
114+15700,2018-05-14 15:00:00,24.03,31.00,38.00,34.91,B
114+15700,2018-05-14 16:00:00,20.71,27.00,38.00,40.51,B
114+15700,2018-05-14 17:00:00,18.01,24.00,38.00,46.59,B
114+15700,2018-05-14 18:00:00,21.20,31.00,38.00,39.59,B
114+15700,2018-05-14 19:00:00,19.51,22.00,38.00,43.02,B
114+15700,2018-05-14 20:00:00,15.22,31.00,38.00,55.11,A
114+15700,2018-05-14 21:00:00,17.83,33.00,38.00,47.05,B
114+15700,2018-05-14 22:00:00,23.82,39.00,38.00,35.23,A
114+15700,2018-05-14 23:00:00,18.46,32.00,38.00,45.45,A
114N08101,2018-05-14 06:00:00,29.00,,32.00,5.42,A
114N08101,2018-05-14 14:00:00,9.00,16.00,32.00,17.48,A
114N08101,2018-05-14 15:00:00,5.00,30.00,32.00,31.46,A
114N08101,2018-05-14 21:00:00,24.00,23.00,32.00,6.55,A
114N04193,2018-05-14 00:00:00,62.16,63.00,68.00,34.58,B
114N04193,2018-05-14 01:00:00,64.99,62.00,68.00,33.07,B
114N04193,2018-05-14 02:00:00,60.73,63.00,68.00,35.39,B
114N04193,2018-05-14 03:00:00,63.13,62.00,68.00,34.05,B
114N04193,2018-05-14 04:00:00,63.42,64.00,68.00,33.89,C
114N04193,2018-05-14 05:00:00,63.22,63.00,68.00,34.00,C
114N04193,2018-05-14 06:00:00,62.38,61.00,68.00,34.45,C
114N04193,2018-05-14 07:00:00,56.07,54.00,68.00,38.33,C
114N04193,2018-05-14 08:00:00,55.36,57.00,68.00,38.83,C
114N04193,2018-05-14 09:00:00,51.38,54.00,68.00,41.83,C
114N04193,2018-05-14 10:00:00,58.68,50.00,68.00,36.63,C
114N04193,2018-05-14 11:00:00,56.99,56.00,68.00,37.71,C
114N04193,2018-05-14 12:00:00,56.09,33.00,68.00,38.32,C
114N04193,2018-05-14 13:00:00,52.01,41.00,68.00,41.33,C
114N04193,2018-05-14 14:00:00,44.14,42.00,68.00,48.69,C
114N04193,2018-05-14 15:00:00,42.53,40.00,68.00,50.54,C
114N04193,2018-05-14 16:00:00,34.98,41.00,68.00,61.45,C
114N04193,2018-05-14 17:00:00,27.97,41.00,68.00,76.84,C
114N04193,2018-05-14 18:00:00,40.55,56.00,68.00,53.01,C
114N04193,2018-05-14 19:00:00,62.35,59.00,68.00,34.47,C
114N04193,2018-05-14 20:00:00,62.63,61.00,68.00,34.32,C
114N04193,2018-05-14 21:00:00,60.40,60.00,68.00,35.58,C
114N04193,2018-05-14 22:00:00,61.37,56.00,68.00,35.02,C
114N04193,2018-05-14 23:00:00,59.64,56.00,68.00,36.04,C
114+04550,2018-05-14 03:00:00,52.83,51.00,67.00,19.24,A
114+04550,2018-05-14 04:00:00,54.84,59.00,67.00,18.54,A
114+04550,2018-05-14 05:00:00,44.09,46.00,67.00,23.05,A
114+04550,2018-05-14 06:00:00,36.00,41.00,67.00,28.24,B
114+04550,2018-05-14 07:00:00,31.64,38.00,67.00,32.13,B
114+04550,2018-05-14 08:00:00,31.03,36.00,67.00,32.76,B
114+04550,2018-05-14 09:00:00,17.97,35.00,67.00,56.59,A
114+04550,2018-05-14 10:00:00,49.44,35.00,67.00,20.56,A
114+04550,2018-05-14 11:00:00,49.24,51.00,67.00,20.65,C
114+04550,2018-05-14 12:00:00,50.26,54.00,67.00,20.23,B
114+04550,2018-05-14 13:00:00,54.49,55.00,67.00,18.66,C
114+04550,2018-05-14 14:00:00,43.94,52.00,67.00,23.14,B
114+04550,2018-05-14 15:00:00,49.96,52.00,67.00,20.35,B
114+04550,2018-05-14 16:00:00,48.37,48.00,67.00,21.01,A
114+04550,2018-05-14 17:00:00,46.37,40.00,67.00,21.92,C
114+04550,2018-05-14 18:00:00,55.54,51.00,67.00,18.30,B
114+04550,2018-05-14 19:00:00,57.52,57.00,67.00,17.67,B
114+04550,2018-05-14 20:00:00,59.94,61.00,67.00,16.96,B
114+04550,2018-05-14 21:00:00,57.47,60.00,67.00,17.69,B
114+04550,2018-05-14 22:00:00,66.00,60.00,67.00,15.40,A
114+04550,2018-05-14 23:00:00,59.56,62.00,67.00,17.07,A
114N04195,2018-05-14 00:00:00,56.67,60.00,67.00,30.38,C
114N04195,2018-05-14 01:00:00,61.40,60.00,67.00,28.04,B
114N04195,2018-05-14 02:00:00,56.04,61.00,67.00,30.72,B
114N04195,2018-05-14 03:00:00,60.16,62.00,67.00,28.62,C
114N04195,2018-05-14 04:00:00,61.21,62.00,67.00,28.13,C
114N04195,2018-05-14 05:00:00,60.05,59.00,67.00,28.67,C
114N04195,2018-05-14 06:00:00,58.13,56.00,67.00,29.62,C
114N04195,2018-05-14 07:00:00,49.98,49.00,67.00,34.45,C
114N04195,2018-05-14 08:00:00,44.57,46.00,67.00,38.63,C
114N04195,2018-05-14 09:00:00,43.88,46.00,67.00,39.24,C
114N04195,2018-05-14 10:00:00,55.48,50.00,67.00,31.03,C
114N04195,2018-05-14 11:00:00,51.44,49.00,67.00,33.47,C
114N04195,2018-05-14 12:00:00,49.41,36.00,67.00,34.84,C
114N04195,2018-05-14 13:00:00,43.29,38.00,67.00,39.77,C
114N04195,2018-05-14 14:00:00,37.26,35.00,67.00,46.21,C
114N04195,2018-05-14 15:00:00,35.38,31.00,67.00,48.67,C
114N04195,2018-05-14 16:00:00,36.55,32.00,67.00,47.11,C
114N04195,2018-05-14 17:00:00,30.91,35.00,67.00,55.71,C
114N04195,2018-05-14 18:00:00,38.25,41.00,67.00,45.01,C
114N04195,2018-05-14 19:00:00,57.97,51.00,67.00,29.70,C
114N04195,2018-05-14 20:00:00,61.22,55.00,67.00,28.13,C
114N04195,2018-05-14 21:00:00,55.97,42.00,67.00,30.76,C
114N04195,2018-05-14 22:00:00,59.71,46.00,67.00,28.84,C
114N04195,2018-05-14 23:00:00,59.95,57.00,67.00,28.72,C
114+04551,2018-05-14 05:00:00,47.37,49.00,70.00,1.45,A
114+04551,2018-05-14 06:00:00,43.49,44.00,70.00,1.58,A
114+04551,2018-05-14 07:00:00,39.21,45.00,70.00,1.75,A
114+04551,2018-05-14 08:00:00,32.90,34.00,70.00,2.09,B
114+04551,2018-05-14 09:00:00,55.00,37.00,70.00,1.25,A
114+04551,2018-05-14 10:00:00,49.44,37.00,70.00,1.39,A
114+04551,2018-05-14 11:00:00,53.80,50.00,70.00,1.28,C
114+04551,2018-05-14 12:00:00,56.04,55.00,70.00,1.23,B
114+04551,2018-05-14 13:00:00,55.35,55.00,70.00,1.24,C
114+04551,2018-05-14 14:00:00,46.22,53.00,70.00,1.49,B
114+04551,2018-05-14 15:00:00,50.96,52.00,70.00,1.35,B
114+04551,2018-05-14 16:00:00,49.37,47.00,70.00,1.39,A
114+04551,2018-05-14 17:00:00,45.46,30.00,70.00,1.51,C
114+04551,2018-05-14 18:00:00,55.66,41.00,70.00,1.23,B
114+04551,2018-05-14 19:00:00,57.99,57.00,70.00,1.18,B
114+04551,2018-05-14 20:00:00,60.05,59.00,70.00,1.14,B
114+04551,2018-05-14 21:00:00,62.55,59.00,70.00,1.10,B
114+04551,2018-05-14 23:00:00,59.56,62.00,70.00,1.15,A
114+04552,2018-05-14 05:00:00,45.00,58.00,72.00,33.50,A
114+04552,2018-05-14 06:00:00,27.00,54.00,72.00,55.83,A
114+04552,2018-05-14 08:00:00,30.00,18.00,72.00,50.25,A
114+04552,2018-05-14 09:00:00,63.00,23.00,72.00,23.93,A
114+04552,2018-05-14 10:00:00,50.77,52.00,72.00,29.69,B
114+04552,2018-05-14 11:00:00,58.21,58.00,72.00,25.89,C
114+04552,2018-05-14 12:00:00,57.26,56.00,72.00,26.32,B
114+04552,2018-05-14 13:00:00,58.01,59.00,72.00,25.99,C
114+04552,2018-05-14 14:00:00,49.94,56.00,72.00,30.18,B
114+04552,2018-05-14 15:00:00,55.55,57.00,72.00,27.13,C
114+04552,2018-05-14 16:00:00,60.84,53.00,72.00,24.78,B
114+04552,2018-05-14 17:00:00,53.16,44.00,72.00,28.35,C
114+04552,2018-05-14 18:00:00,63.99,52.00,72.00,23.56,C
114+04552,2018-05-14 19:00:00,59.14,62.00,72.00,25.49,C
114+04552,2018-05-14 20:00:00,61.55,62.00,72.00,24.49,C
114+04552,2018-05-14 21:00:00,64.60,63.00,72.00,23.33,B
114+04552,2018-05-14 22:00:00,59.00,63.00,72.00,25.55,A
114+04552,2018-05-14 23:00:00,59.56,59.00,72.00,25.31,A
114N04194,2018-05-14 00:00:00,61.23,61.00,68.00,7.37,B
114N04194,2018-05-14 01:00:00,60.16,62.00,68.00,7.50,B
114N04194,2018-05-14 02:00:00,57.19,62.00,68.00,7.89,A
114N04194,2018-05-14 03:00:00,63.07,63.00,68.00,7.16,B
114N04194,2018-05-14 04:00:00,60.60,63.00,68.00,7.45,C
114N04194,2018-05-14 05:00:00,61.39,61.00,68.00,7.35,B
114N04194,2018-05-14 06:00:00,59.93,58.00,68.00,7.53,C
114N04194,2018-05-14 07:00:00,53.57,51.00,68.00,8.42,C
114N04194,2018-05-14 08:00:00,51.21,50.00,68.00,8.81,C
114N04194,2018-05-14 09:00:00,48.46,48.00,68.00,9.31,C
114N04194,2018-05-14 10:00:00,55.65,50.00,68.00,8.11,C
114N04194,2018-05-14 11:00:00,53.46,52.00,68.00,8.44,C
114N04194,2018-05-14 12:00:00,51.27,32.00,68.00,8.80,C
114N04194,2018-05-14 13:00:00,46.51,36.00,68.00,9.70,C
114N04194,2018-05-14 14:00:00,42.05,40.00,68.00,10.73,C
114N04194,2018-05-14 15:00:00,40.96,35.00,68.00,11.02,C
114N04194,2018-05-14 16:00:00,39.58,35.00,68.00,11.40,C
114N04194,2018-05-14 17:00:00,27.63,40.00,68.00,16.33,C
114N04194,2018-05-14 18:00:00,43.34,47.00,68.00,10.41,C
114N04194,2018-05-14 19:00:00,60.10,55.00,68.00,7.51,C
114N04194,2018-05-14 20:00:00,62.63,58.00,68.00,7.20,B
114N04194,2018-05-14 21:00:00,57.27,53.00,68.00,7.88,B
114N04194,2018-05-14 22:00:00,60.80,50.00,68.00,7.42,C
114N04194,2018-05-14 23:00:00,61.20,58.00,68.00,7.37,B
114-08209,2018-05-14 01:00:00,20.00,10.00,28.00,22.08,A
114-08209,2018-05-14 03:00:00,23.00,7.00,28.00,19.20,A
114-08209,2018-05-14 05:00:00,6.00,13.00,28.00,73.60,A
114-08209,2018-05-14 06:00:00,16.30,10.00,28.00,27.09,A
114-08209,2018-05-14 07:00:00,7.96,8.00,28.00,55.49,B
114-08209,2018-05-14 08:00:00,6.38,6.00,28.00,69.18,C
114-08209,2018-05-14 09:00:00,7.88,7.00,28.00,56.03,B
114-08209,2018-05-14 10:00:00,10.31,9.00,28.00,42.83,A
114-08209,2018-05-14 11:00:00,7.98,9.00,28.00,55.31,B
114-08209,2018-05-14 12:00:00,8.79,7.00,28.00,50.26,A
114-08209,2018-05-14 13:00:00,8.66,8.00,28.00,51.01,B
114-08209,2018-05-14 14:00:00,10.64,8.00,28.00,41.52,A
114-08209,2018-05-14 15:00:00,5.09,7.00,28.00,86.74,A
114-08209,2018-05-14 16:00:00,9.28,7.00,28.00,47.57,A
114-08209,2018-05-14 17:00:00,7.12,6.00,28.00,62.01,B
114-08209,2018-05-14 18:00:00,15.00,8.00,28.00,29.44,B
114-08209,2018-05-14 19:00:00,8.14,9.00,28.00,54.22,A
114-08209,2018-05-14 20:00:00,12.71,11.00,28.00,34.75,A
114-08209,2018-05-14 21:00:00,15.53,10.00,28.00,28.43,A
114-08209,2018-05-14 22:00:00,13.04,12.00,28.00,33.87,A
114+08079,2018-05-14 06:00:00,25.38,17.00,32.00,93.95,A
114+08079,2018-05-14 07:00:00,19.87,17.00,32.00,120.05,A
114+08079,2018-05-14 08:00:00,13.54,17.00,32.00,176.11,B
114+08079,2018-05-14 09:00:00,8.21,18.00,32.00,290.35,B
114+08079,2018-05-14 10:00:00,13.89,15.00,32.00,171.71,A
114+08079,2018-05-14 11:00:00,9.16,17.00,32.00,260.26,B
114+08079,2018-05-14 12:00:00,12.32,14.00,32.00,193.64,A
114+08079,2018-05-14 13:00:00,6.51,13.00,32.00,366.34,B
114+08079,2018-05-14 15:00:00,10.46,15.00,32.00,228.01,B
114+08079,2018-05-14 16:00:00,20.36,16.00,32.00,117.14,B
114+08079,2018-05-14 17:00:00,19.09,17.00,32.00,124.93,B
114+08079,2018-05-14 19:00:00,20.00,21.00,32.00,119.24,A
114+08079,2018-05-14 20:00:00,19.18,19.00,32.00,124.35,A
114+08079,2018-05-14 21:00:00,28.00,19.00,32.00,85.17,A
114+08079,2018-05-14 22:00:00,16.12,24.00,32.00,147.93,A
114-08208,2018-05-14 03:00:00,8.00,11.00,19.00,54.96,A
114-08208,2018-05-14 05:00:00,10.00,9.00,19.00,43.96,A
114-08208,2018-05-14 06:00:00,9.00,6.00,19.00,48.85,A
114-08208,2018-05-14 07:00:00,5.35,6.00,19.00,82.11,B
114-08208,2018-05-14 08:00:00,4.17,6.00,19.00,105.52,B
114-08208,2018-05-14 09:00:00,7.35,6.00,19.00,59.81,B
114-08208,2018-05-14 10:00:00,9.58,6.00,19.00,45.89,A
114-08208,2018-05-14 11:00:00,6.43,7.00,19.00,68.39,A
114-08208,2018-05-14 12:00:00,5.83,6.00,19.00,75.37,A
114-08208,2018-05-14 13:00:00,6.46,7.00,19.00,68.01,B
114-08208,2018-05-14 15:00:00,6.00,6.00,19.00,73.27,A
114-08208,2018-05-14 16:00:00,5.87,6.00,19.00,74.94,A
114-08208,2018-05-14 17:00:00,5.33,6.00,19.00,82.49,B
114-08208,2018-05-14 18:00:00,6.96,7.00,19.00,63.20,A
114-08208,2018-05-14 19:00:00,4.00,7.00,19.00,109.91,A
114-08208,2018-05-14 20:00:00,9.47,8.00,19.00,46.41,A
114-08208,2018-05-14 22:00:00,8.00,7.00,19.00,54.96,A
114-08208,2018-05-14 23:00:00,6.00,8.00,19.00,73.27,A
114+08639,2018-05-14 07:00:00,11.00,14.00,27.00,143.99,A
114+08639,2018-05-14 08:00:00,8.36,11.00,27.00,189.50,B
114+08639,2018-05-14 09:00:00,9.00,12.00,27.00,175.99,A
114+08639,2018-05-14 10:00:00,10.57,13.00,27.00,149.82,A
114+08639,2018-05-14 11:00:00,5.00,12.00,27.00,316.78,A
114+08639,2018-05-14 12:00:00,26.00,12.00,27.00,60.92,A
114+08639,2018-05-14 13:00:00,4.00,14.00,27.00,395.98,A
114+08639,2018-05-14 14:00:00,19.00,14.00,27.00,83.36,A
114+08639,2018-05-14 17:00:00,11.33,10.00,27.00,139.83,B
114+08639,2018-05-14 18:00:00,17.78,10.00,27.00,89.09,A
114+08639,2018-05-14 19:00:00,16.34,14.00,27.00,96.92,A
114+08639,2018-05-14 20:00:00,5.05,16.00,27.00,313.48,A
114+08639,2018-05-14 23:00:00,22.00,19.00,27.00,72.00,A
114+11093,2018-05-14 05:00:00,11.00,12.00,22.00,40.60,A
114+11093,2018-05-14 07:00:00,5.87,7.00,22.00,76.12,A
114+11093,2018-05-14 08:00:00,5.83,8.00,22.00,76.66,B
114+11093,2018-05-14 09:00:00,8.02,6.00,22.00,55.71,A
114+11093,2018-05-14 10:00:00,6.80,6.00,22.00,65.66,A
114+11093,2018-05-14 11:00:00,5.14,5.00,22.00,86.84,A
114+11093,2018-05-14 12:00:00,4.29,6.00,22.00,104.20,A
114+11093,2018-05-14 13:00:00,3.43,5.00,22.00,130.25,A
114+11093,2018-05-14 14:00:00,6.21,6.00,22.00,71.95,A
114+11093,2018-05-14 15:00:00,4.00,5.00,22.00,111.65,A
114+11093,2018-05-14 17:00:00,5.00,7.00,22.00,89.32,A
114+11093,2018-05-14 18:00:00,9.00,7.00,22.00,49.62,A
114+11093,2018-05-14 20:00:00,12.00,5.00,22.00,37.22,A
114+11093,2018-05-14 21:00:00,8.00,11.00,22.00,55.82,A
114+11093,2018-05-14 22:00:00,9.60,15.00,22.00,46.52,A
114+11094,2018-05-14 02:00:00,24.00,13.00,26.00,44.52,A
114+11094,2018-05-14 03:00:00,9.00,27.00,26.00,118.73,A
114+11094,2018-05-14 04:00:00,11.43,11.00,26.00,93.50,A
114+11094,2018-05-14 05:00:00,8.00,8.00,26.00,133.57,A
114+11094,2018-05-14 06:00:00,8.27,9.00,26.00,129.23,A
114+11094,2018-05-14 07:00:00,6.62,8.00,26.00,161.36,B
114+11094,2018-05-14 08:00:00,6.92,8.00,26.00,154.39,B
114+11094,2018-05-14 09:00:00,7.34,8.00,26.00,145.64,B
114+11094,2018-05-14 10:00:00,6.52,7.00,26.00,163.94,B
114+11094,2018-05-14 11:00:00,8.06,8.00,26.00,132.57,A
