Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
266	09:53:36	09:53:36	09:53:36	09:53:36	09:53:36	09:53:36			09:53:36	09:53:36	09:53:38	09:53:38	09:53:38	09:53:38	09:53:38	09:53:38			09:53:39	09:53:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
267	09:53:39	09:53:39	09:53:39	09:53:39	09:53:40	09:53:40			09:53:40	09:53:40	09:53:42	09:53:42	09:53:42	09:53:42	09:53:42	09:53:42			09:53:43	09:53:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
268	09:53:43	09:53:43	09:53:43	09:53:43	09:53:43	09:53:43			09:53:43	09:53:43	09:53:46	09:53:46	09:53:46	09:53:46	09:53:46	09:53:46			09:53:46	09:53:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
269	09:53:46	09:53:46	09:53:46	09:53:46	09:53:47	09:53:47			09:53:47	09:53:47	09:53:49	09:53:49	09:53:49	09:53:49	09:53:49	09:53:49			09:53:50	09:53:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
270	09:53:50	09:53:50	09:53:50	09:53:50	09:53:51	09:53:51	09:53:51	09:53:51	09:53:51	09:53:51	09:53:53	09:53:53	09:53:53	09:53:53	09:53:53	09:53:53	09:53:53	09:53:53	09:53:56	09:53:56		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
271	09:53:56	09:53:56	09:53:56	09:53:56	09:53:56	09:53:56			09:53:56	09:53:56	09:53:59	09:53:59	09:53:59	09:53:59	09:53:59	09:53:59			09:53:59	09:53:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
272	09:53:59	09:53:59	09:53:59	09:53:59	09:54:00	09:54:00			09:54:00	09:54:00	09:54:02	09:54:02	09:54:02	09:54:02	09:54:02	09:54:02			09:54:03	09:54:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
273	09:54:03	09:54:03	09:54:03	09:54:03	09:54:03	09:54:03			09:54:03	09:54:03	09:54:06	09:54:06	09:54:06	09:54:06	09:54:06	09:54:06			09:54:06	09:54:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
274	09:54:07	09:54:07	09:54:07	09:54:07	09:54:07	09:54:07			09:54:07	09:54:07	09:54:09	09:54:09	09:54:09	09:54:09	09:54:09	09:54:09			09:54:10	09:54:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
275	09:54:10	09:54:10	09:54:10	09:54:10	09:54:11	09:54:11			09:54:11	09:54:11	09:54:14	09:54:14	09:54:14	09:54:14	09:54:14	09:54:14			09:54:15	09:54:15		00:00:00	00:00:00		00:00:00	00:00:03	00:00:00	00:00:00		00:00:00	00:00:04
276	09:54:15	09:54:15	09:54:15	09:54:15	09:54:15	09:54:15			09:54:15	09:54:15	09:54:17	09:54:17	09:54:17	09:54:17	09:54:17	09:54:17			09:54:18	09:54:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
277	09:54:18	09:54:18	09:54:18	09:54:18	09:54:18	09:54:18			09:54:18	09:54:18	09:54:21	09:54:21	09:54:21	09:54:21	09:54:21	09:54:21			09:54:22	09:54:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
278	09:54:22	09:54:22	09:54:22	09:54:22	09:54:22	09:54:22			09:54:22	09:54:22	09:54:25	09:54:25	09:54:25	09:54:25	09:54:25	09:54:25			09:54:26	09:54:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
279	09:54:26	09:54:26	09:54:26	09:54:26	09:54:26	09:54:26			09:54:26	09:54:26	09:54:29	09:54:29	09:54:29	09:54:29	09:54:29	09:54:29			09:54:30	09:54:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
280	09:54:30	09:54:30	09:54:30	09:54:30	09:54:30	09:54:30	09:54:30	09:54:30	09:54:30	09:54:30	09:54:33	09:54:33	09:54:33	09:54:33	09:54:33	09:54:33	09:54:33	09:54:33	09:54:35	09:54:35		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
281	09:54:35	09:54:35	09:54:35	09:54:35	09:54:36	09:54:36			09:54:36	09:54:36	09:54:38	09:54:38	09:54:38	09:54:38	09:54:38	09:54:38			09:54:39	09:54:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
282	09:54:39	09:54:39	09:54:39	09:54:39	09:54:39	09:54:39			09:54:39	09:54:39	09:54:42	09:54:42	09:54:42	09:54:42	09:54:42	09:54:42			09:54:43	09:54:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
283	09:54:43	09:54:43	09:54:43	09:54:43	09:54:43	09:54:43			09:54:43	09:54:43	09:54:46	09:54:46	09:54:46	09:54:46	09:54:46	09:54:46			09:54:47	09:54:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
284	09:54:47	09:54:47	09:54:47	09:54:47	09:54:47	09:54:47			09:54:47	09:54:47	09:54:50	09:54:50	09:54:50	09:54:50	09:54:50	09:54:50			09:54:51	09:54:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
285	09:54:51	09:54:51	09:54:51	09:54:51	09:54:51	09:54:51			09:54:51	09:54:51	09:54:54	09:54:54	09:54:54	09:54:54	09:54:54	09:54:54			09:54:55	09:54:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
286	09:54:55	09:54:55	09:54:55	09:54:55	09:54:55	09:54:55			09:54:55	09:54:55	09:54:57	09:54:57	09:54:57	09:54:57	09:54:57	09:54:57			09:54:59	09:54:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
287	09:55:00	09:55:00	09:55:00	09:55:00	09:55:00	09:55:00			09:55:00	09:55:00	09:55:02	09:55:02	09:55:02	09:55:02	09:55:02	09:55:02			09:55:04	09:55:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
288	09:55:04	09:55:04	09:55:04	09:55:04	09:55:04	09:55:04			09:55:04	09:55:04	09:55:07	09:55:07	09:55:07	09:55:07	09:55:07	09:55:07			09:55:08	09:55:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
289	09:55:09	09:55:09	09:55:09	09:55:09	09:55:09	09:55:09			09:55:09	09:55:09	09:55:11	09:55:11	09:55:11	09:55:11	09:55:11	09:55:11			09:55:12	09:55:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
290	09:55:12	09:55:12	09:55:12	09:55:12	09:55:12	09:55:12	09:55:12	09:55:12	09:55:12	09:55:12	09:55:15	09:55:15	09:55:15	09:55:15	09:55:15	09:55:15	09:55:15	09:55:15	09:55:17	09:55:17		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
291	09:55:18	09:55:18	09:55:18	09:55:18	09:55:18	09:55:18			09:55:18	09:55:18	09:55:20	09:55:20	09:55:20	09:55:20	09:55:20	09:55:20			09:55:21	09:55:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
292	09:55:21	09:55:21	09:55:21	09:55:21	09:55:21	09:55:21			09:55:21	09:55:21	09:55:24	09:55:24	09:55:24	09:55:24	09:55:24	09:55:24			09:55:25	09:55:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
293	09:55:25	09:55:25	09:55:25	09:55:25	09:55:25	09:55:25			09:55:25	09:55:25	09:55:28	09:55:28	09:55:28	09:55:28	09:55:28	09:55:28			09:55:29	09:55:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
294	09:55:29	09:55:29	09:55:29	09:55:29	09:55:29	09:55:29			09:55:29	09:55:29	09:55:32	09:55:32	09:55:32	09:55:32	09:55:32	09:55:32			09:55:32	09:55:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
295	09:55:33	09:55:33	09:55:33	09:55:33	09:55:33	09:55:33			09:55:33	09:55:33	09:55:36	09:55:36	09:55:36	09:55:36	09:55:36	09:55:36			09:55:36	09:55:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
296	09:55:37	09:55:37	09:55:37	09:55:37	09:55:37	09:55:37			09:55:37	09:55:37	09:55:39	09:55:39	09:55:39	09:55:39	09:55:39	09:55:39			09:55:40	09:55:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
297	09:55:40	09:55:40	09:55:40	09:55:40	09:55:41	09:55:41			09:55:41	09:55:41	09:55:43	09:55:43	09:55:43	09:55:43	09:55:43	09:55:43			09:55:44	09:55:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
298	09:55:44	09:55:44	09:55:44	09:55:44	09:55:44	09:55:44			09:55:44	09:55:44	09:55:47	09:55:47	09:55:47	09:55:47	09:55:47	09:55:47			09:55:48	09:55:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
299	09:55:48	09:55:48	09:55:48	09:55:48	09:55:48	09:55:48			09:55:48	09:55:48	09:55:50	09:55:50	09:55:50	09:55:50	09:55:50	09:55:50			09:55:51	09:55:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
300	09:55:52	09:55:52	09:55:52	09:55:52	09:55:52	09:55:52	09:55:52	09:55:52	09:55:52	09:55:52	09:55:54	09:55:54	09:55:54	09:55:54	09:55:54	09:55:54	09:55:54	09:55:54	09:55:57	09:55:57		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
301	09:55:57	09:55:57	09:55:57	09:55:57	09:55:57	09:55:57			09:55:57	09:55:57	09:56:00	09:56:00	09:56:00	09:56:00	09:56:00	09:56:00			09:56:01	09:56:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:03
302	09:56:01	09:56:01	09:56:01	09:56:01	09:56:02	09:56:02			09:56:02	09:56:02	09:56:04	09:56:04	09:56:04	09:56:04	09:56:04	09:56:04			09:56:05	09:56:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
303	09:56:05	09:56:05	09:56:05	09:56:05	09:56:05	09:56:05			09:56:05	09:56:05	09:56:08	09:56:08	09:56:08	09:56:08	09:56:08	09:56:08			09:56:08	09:56:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
304	09:56:08	09:56:08	09:56:08	09:56:08	09:56:09	09:56:09			09:56:09	09:56:09	09:56:11	09:56:11	09:56:11	09:56:11	09:56:11	09:56:11			09:56:12	09:56:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
305	09:56:12	09:56:12	09:56:12	09:56:12	09:56:12	09:56:12			09:56:12	09:56:12	09:56:15	09:56:15	09:56:15	09:56:15	09:56:15	09:56:15			09:56:15	09:56:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
306	09:56:15	09:56:15	09:56:15	09:56:15	09:56:16	09:56:16			09:56:16	09:56:16	09:56:18	09:56:18	09:56:18	09:56:18	09:56:18	09:56:18			09:56:19	09:56:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
307	09:56:19	09:56:19	09:56:19	09:56:19	09:56:19	09:56:19			09:56:19	09:56:19	09:56:22	09:56:22	09:56:22	09:56:22	09:56:22	09:56:22			09:56:22	09:56:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
308	09:56:23	09:56:23	09:56:23	09:56:23	09:56:23	09:56:23			09:56:23	09:56:23	09:56:25	09:56:25	09:56:25	09:56:25	09:56:25	09:56:25			09:56:26	09:56:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
309	09:56:26	09:56:26	09:56:26	09:56:26	09:56:27	09:56:27			09:56:27	09:56:27	09:56:29	09:56:29	09:56:29	09:56:29	09:56:29	09:56:29			09:56:30	09:56:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
310	09:56:30	09:56:30	09:56:30	09:56:30	09:56:30	09:56:30	09:56:30	09:56:30	09:56:30	09:56:30	09:56:33	09:56:33	09:56:33	09:56:33	09:56:33	09:56:33	09:56:33	09:56:33	09:56:36	09:56:36		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
311	09:56:36	09:56:36	09:56:36	09:56:36	09:56:36	09:56:36			09:56:36	09:56:36	09:56:39	09:56:39	09:56:39	09:56:39	09:56:39	09:56:39			09:56:39	09:56:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
312	09:56:39	09:56:39	09:56:39	09:56:39	09:56:40	09:56:40			09:56:40	09:56:40	09:56:42	09:56:42	09:56:42	09:56:42	09:56:42	09:56:42			09:56:43	09:56:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
313	09:56:43	09:56:43	09:56:43	09:56:43	09:56:43	09:56:43			09:56:43	09:56:43	09:56:46	09:56:46	09:56:46	09:56:46	09:56:46	09:56:46			09:56:47	09:56:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
314	09:56:47	09:56:47	09:56:47	09:56:47	09:56:47	09:56:47			09:56:47	09:56:47	09:56:50	09:56:50	09:56:50	09:56:50	09:56:50	09:56:50			09:56:50	09:56:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
315	09:56:51	09:56:51	09:56:51	09:56:51	09:56:51	09:56:51			09:56:51	09:56:51	09:56:53	09:56:53	09:56:53	09:56:53	09:56:53	09:56:53			09:56:54	09:56:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
316	09:56:54	09:56:54	09:56:54	09:56:54	09:56:54	09:56:54			09:56:54	09:56:54	09:56:57	09:56:57	09:56:57	09:56:57	09:56:57	09:56:57			09:56:58	09:56:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
317	09:56:58	09:56:58	09:56:58	09:56:58	09:56:58	09:56:58			09:56:58	09:56:58	09:57:01	09:57:01	09:57:01	09:57:01	09:57:01	09:57:01			09:57:02	09:57:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
318	09:57:02	09:57:02	09:57:02	09:57:02	09:57:02	09:57:02			09:57:02	09:57:02	09:57:05	09:57:05	09:57:05	09:57:05	09:57:05	09:57:05			09:57:05	09:57:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
319	09:57:06	09:57:06	09:57:06	09:57:06	09:57:06	09:57:06			09:57:06	09:57:06	09:57:09	09:57:09	09:57:09	09:57:09	09:57:09	09:57:09			09:57:10	09:57:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
320	09:57:10	09:57:10	09:57:10	09:57:10	09:57:10	09:57:10	09:57:10	09:57:10	09:57:10	09:57:10	09:57:13	09:57:13	09:57:13	09:57:13	09:57:13	09:57:13	09:57:13	09:57:13	09:57:16	09:57:16		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:06
321	09:57:16	09:57:16	09:57:17	09:57:17	09:57:17	09:57:17			09:57:17	09:57:17	09:57:19	09:57:19	09:57:19	09:57:19	09:57:19	09:57:19			09:57:21	09:57:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
322	09:57:21	09:57:21	09:57:21	09:57:21	09:57:21	09:57:21			09:57:21	09:57:21	09:57:24	09:57:24	09:57:24	09:57:24	09:57:24	09:57:24			09:57:24	09:57:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
323	09:57:25	09:57:25	09:57:25	09:57:25	09:57:25	09:57:25			09:57:25	09:57:25	09:57:28	09:57:28	09:57:28	09:57:28	09:57:28	09:57:28			09:57:28	09:57:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
324	09:57:29	09:57:29	09:57:29	09:57:29	09:57:29	09:57:29			09:57:29	09:57:29	09:57:31	09:57:31	09:57:31	09:57:31	09:57:31	09:57:31			09:57:32	09:57:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
325	09:57:32	09:57:32	09:57:32	09:57:32	09:57:33	09:57:33			09:57:33	09:57:33	09:57:35	09:57:35	09:57:35	09:57:35	09:57:35	09:57:35			09:57:36	09:57:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
326	09:57:36	09:57:36	09:57:36	09:57:36	09:57:36	09:57:36			09:57:36	09:57:36	09:57:39	09:57:39	09:57:39	09:57:39	09:57:39	09:57:39			09:57:40	09:57:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
327	09:57:40	09:57:40	09:57:40	09:57:40	09:57:40	09:57:40			09:57:40	09:57:40	09:57:43	09:57:43	09:57:43	09:57:43	09:57:43	09:57:43			09:57:43	09:57:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
328	09:57:44	09:57:44	09:57:44	09:57:44	09:57:44	09:57:44			09:57:44	09:57:44	09:57:46	09:57:46	09:57:46	09:57:46	09:57:46	09:57:46			09:57:47	09:57:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
329	09:57:47	09:57:47	09:57:47	09:57:47	09:57:48	09:57:48			09:57:48	09:57:48	09:57:50	09:57:50	09:57:50	09:57:50	09:57:50	09:57:50			09:57:51	09:57:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
330	09:57:52	09:57:52	09:57:52	09:57:52	09:57:52	09:57:52	09:57:52	09:57:52	09:57:52	09:57:52	09:57:55	09:57:55	09:57:55	09:57:55	09:57:55	09:57:55	09:57:55	09:57:55	09:57:57	09:57:57		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
331	09:57:58	09:57:58	09:57:58	09:57:58	09:57:58	09:57:58			09:57:58	09:57:58	09:58:00	09:58:00	09:58:00	09:58:00	09:58:00	09:58:00			09:58:01	09:58:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
332	09:58:01	09:58:01	09:58:01	09:58:01	09:58:01	09:58:01			09:58:01	09:58:01	09:58:04	09:58:04	09:58:04	09:58:04	09:58:04	09:58:04			09:58:05	09:58:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
333	09:58:05	09:58:05	09:58:05	09:58:05	09:58:05	09:58:05			09:58:05	09:58:05	09:58:08	09:58:08	09:58:08	09:58:08	09:58:08	09:58:08			09:58:09	09:58:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:01	00:00:04
334	09:58:10	09:58:10	09:58:10	09:58:10	09:58:10	09:58:10			09:58:10	09:58:10	09:58:12	09:58:12	09:58:12	09:58:12	09:58:12	09:58:12			09:58:13	09:58:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
335	09:58:13	09:58:13	09:58:13	09:58:13	09:58:13	09:58:13			09:58:13	09:58:13	09:58:16	09:58:16	09:58:16	09:58:16	09:58:16	09:58:16			09:58:17	09:58:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
336	09:58:17	09:58:17	09:58:17	09:58:17	09:58:17	09:58:17			09:58:17	09:58:17	09:58:20	09:58:20	09:58:20	09:58:20	09:58:20	09:58:20			09:58:21	09:58:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
337	09:58:21	09:58:21	09:58:21	09:58:21	09:58:21	09:58:21			09:58:21	09:58:21	09:58:24	09:58:24	09:58:24	09:58:24	09:58:24	09:58:24			09:58:25	09:58:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
338	09:58:25	09:58:25	09:58:25	09:58:25	09:58:25	09:58:25			09:58:25	09:58:25	09:58:28	09:58:28	09:58:28	09:58:28	09:58:28	09:58:28			09:58:29	09:58:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
339	09:58:29	09:58:29	09:58:29	09:58:29	09:58:29	09:58:29			09:58:29	09:58:29	09:58:32	09:58:32	09:58:32	09:58:32	09:58:32	09:58:32			09:58:32	09:58:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
340	09:58:33	09:58:33	09:58:33	09:58:33	09:58:33	09:58:33	09:58:33	09:58:33	09:58:33	09:58:33	09:58:36	09:58:36	09:58:36	09:58:36	09:58:36	09:58:36	09:58:36	09:58:36	09:58:39	09:58:39		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:06
341	09:58:39	09:58:39	09:58:39	09:58:39	09:58:39	09:58:39			09:58:39	09:58:39	09:58:42	09:58:42	09:58:42	09:58:42	09:58:42	09:58:42			09:58:43	09:58:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
342	09:58:43	09:58:43	09:58:43	09:58:43	09:58:43	09:58:43			09:58:43	09:58:43	09:58:46	09:58:46	09:58:46	09:58:46	09:58:46	09:58:46			09:58:46	09:58:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
343	09:58:47	09:58:47	09:58:47	09:58:47	09:58:47	09:58:47			09:58:47	09:58:47	09:58:49	09:58:49	09:58:49	09:58:49	09:58:49	09:58:49			09:58:50	09:58:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
344	09:58:50	09:58:50	09:58:50	09:58:50	09:58:50	09:58:50			09:58:50	09:58:50	09:58:53	09:58:53	09:58:53	09:58:53	09:58:53	09:58:53			09:58:53	09:58:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
345	09:58:54	09:58:54	09:58:54	09:58:54	09:58:54	09:58:54			09:58:54	09:58:54	09:58:57	09:58:57	09:58:57	09:58:57	09:58:57	09:58:57			09:58:57	09:58:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
346	09:58:57	09:58:57	09:58:57	09:58:57	09:58:58	09:58:58			09:58:58	09:58:58	09:59:00	09:59:00	09:59:00	09:59:00	09:59:00	09:59:00			09:59:01	09:59:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
347	09:59:01	09:59:01	09:59:01	09:59:01	09:59:01	09:59:01			09:59:01	09:59:01	09:59:04	09:59:04	09:59:04	09:59:04	09:59:04	09:59:04			09:59:04	09:59:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
348	09:59:05	09:59:05	09:59:05	09:59:05	09:59:05	09:59:05			09:59:05	09:59:05	09:59:07	09:59:07	09:59:07	09:59:07	09:59:07	09:59:07			09:59:08	09:59:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
349	09:59:09	09:59:09	09:59:09	09:59:09	09:59:09	09:59:09			09:59:09	09:59:09	09:59:11	09:59:11	09:59:11	09:59:11	09:59:11	09:59:11			09:59:12	09:59:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
350	09:59:13	09:59:13	09:59:13	09:59:13	09:59:13	09:59:13	09:59:13	09:59:13	09:59:13	09:59:13	09:59:16	09:59:16	09:59:16	09:59:16	09:59:16	09:59:16	09:59:16	09:59:16	09:59:18	09:59:18		00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:00	00:00:00	00:00:00	00:00:02	00:00:05
351	09:59:19	09:59:19	09:59:19	09:59:19	09:59:19	09:59:19			09:59:19	09:59:19	09:59:21	09:59:21	09:59:21	09:59:21	09:59:21	09:59:21			09:59:22	09:59:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
352	09:59:22	09:59:22	09:59:22	09:59:22	09:59:22	09:59:22			09:59:22	09:59:22	09:59:25	09:59:25	09:59:25	09:59:25	09:59:25	09:59:25			09:59:25	09:59:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
353	09:59:26	09:59:26	09:59:26	09:59:26	09:59:26	09:59:26			09:59:26	09:59:26	09:59:29	09:59:29	09:59:29	09:59:29	09:59:29	09:59:29			09:59:29	09:59:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
354	09:59:29	09:59:30	09:59:30	09:59:30	09:59:30	09:59:30			09:59:30	09:59:30	09:59:32	09:59:32	09:59:32	09:59:32	09:59:32	09:59:32			09:59:33	09:59:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
355	09:59:33	09:59:33	09:59:33	09:59:33	09:59:33	09:59:33			09:59:33	09:59:33	09:59:36	09:59:36	09:59:36	09:59:36	09:59:36	09:59:36			09:59:37	09:59:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
356	09:59:37	09:59:37	09:59:37	09:59:37	09:59:37	09:59:37			09:59:37	09:59:37	09:59:40	09:59:40	09:59:40	09:59:40	09:59:40	09:59:40			09:59:40	09:59:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
