trip_id,route_id,route_shor,stop_id,stop_name,stop_lat,stop_lon,hour,minute,sec,stop_order
"47377302","100253","64","10225",Fairview Ave N & Thomas St,47.620586400000001,-122.334434999999999,"6","15","19","40"
"47377302","100253","64","10240",Boren Ave & Virginia St,47.617500300000003,-122.333816999999996,"6","16","39","41"
"47377302","100253","64","11065",Boren Ave & Pike St,47.613540600000000,-122.329102000000006,"6","18","46","42"
"47377302","100253","64","11075",Boren Ave & Seneca St,47.610374499999999,-122.326210000000003,"6","20","19","43"
"47377302","100253","64","11085",Boren Ave & Madison St,47.608955399999999,-122.324912999999995,"6","21","0","44"
"47377302","100253","64","11087",Boren Ave & Columbia St,47.607593500000000,-122.323668999999995,"6","21","56","45"
"47377302","100253","64","11095",Boren Ave & James St,47.606216400000001,-122.322395000000000,"6","22","53","46"
"47377302","100253","64","12930",E Jefferson St & Broadway,47.606144000000000,-122.320228999999998,"6","23","56","47"
"47377306","100253","64","12840",E Jefferson St & 12th Ave,47.606265999999998,-122.317108000000005,"16","18","8","2"
"47377306","100253","64","12860",Jefferson St & Broadway,47.606155399999999,-122.321167000000003,"16","19","50","3"
"47377306","100253","64","11025",Boren Ave & Jefferson St,47.606067699999997,-122.322029000000001,"16","20","24","4"
"47377306","100253","64","11033",Boren Ave & Marion St,47.608429000000001,-122.324188000000007,"16","22","7","5"
"47377306","100253","64","11035",Boren Ave & Madison St,47.609634399999997,-122.325294000000000,"16","23","0","6"
"47377306","100253","64","3036",Seneca St & Terry Ave,47.610225700000001,-122.327904000000004,"16","24","34","7"
"47377306","100253","64","875",8th Ave & Pine St,47.613613100000002,-122.333541999999994,"16","28","39","8"
"47377306","100253","64","900",Virginia St & 9th Ave,47.616546600000000,-122.335387999999995,"16","31","15","9"
"47377306","100253","64","10280",Fairview Ave & Denny Way,47.618419600000003,-122.334198000000001,"16","32","35","10"
"47377306","100253","64","10305",Fairview Ave N & Harrison St,47.622276300000003,-122.334228999999993,"16","35","0","11"
"47377317","100252","62","18390",Dexter Ave N & Harrison St,47.621864299999999,-122.342476000000005,"19","13","0","51"
"47377317","100252","62","18402",Dexter Ave & Denny Way,47.618301400000000,-122.342506000000000,"19","14","53","52"
"47377317","100252","62","6190",7th Ave & Blanchard St,47.616363499999999,-122.339813000000007,"19","16","19","53"
"47377317","100252","62","420",3rd Ave & Virginia St,47.612438200000000,-122.341110000000000,"19","19","12","54"
"47377317","100252","62","430",3rd Ave & Pine St,47.610790299999998,-122.338875000000002,"19","20","25","55"
"47377317","100252","62","450",3rd Ave & Union St,47.608253499999996,-122.336547999999993,"19","22","0","56"
"47377317","100252","62","480",3rd Ave & Marion St,47.604995700000003,-122.333572000000004,"19","25","14","57"
"47377317","100252","62","500",3rd Ave & James St,47.602817500000000,-122.331581000000000,"19","27","24","58"
"47377317","100252","62","625",S Washington St & 4th Ave S,47.600803399999997,-122.329048000000000,"19","30","0","59"
"47377336","100252","62","1530",S Jackson St & 5th Ave S,47.599266100000001,-122.328384000000000,"17","18","0","1"
"47377336","100252","62","531",3rd Ave & James St,47.602642099999997,-122.331183999999993,"17","21","51","2"
"47377336","100252","62","548",3rd Ave & Madison St,47.605541199999998,-122.333832000000001,"17","24","48","3"
"47377336","100252","62","570",3rd Ave & Union St,47.608688399999998,-122.336699999999993,"17","28","0","4"
"47377336","100252","62","590",3rd Ave & Pine St,47.611137399999997,-122.338950999999994,"17","29","53","5"
"47377336","100252","62","600",3rd Ave & Virginia St,47.612995099999999,-122.341742999999994,"17","31","36","6"
"47377336","100252","62","6220",7th Ave & Blanchard St,47.616878499999999,-122.340384999999998,"17","35","6","7"
"47377336","100252","62","6240",Dexter Ave N & Denny Way,47.618942300000001,-122.342299999999994,"17","36","51","8"
"47377336","100252","62","18455",Dexter Ave N & Harrison St,47.622402200000003,-122.342269999999999,"17","39","6","9"
"47418462","100249","60","11191",10th Ave E & E Mercer St,47.623950999999998,-122.319991999999999,"24","7","0","1"
"47418462","100249","60","11040",Broadway  E & E Republican St,47.622894299999999,-122.321014000000005,"24","7","37","2"
"47418462","100249","60","11050",Broadway  E & E Thomas St,47.620815299999997,-122.320992000000004,"24","8","22","3"
"47418462","100249","60","11060",Broadway & E Denny Way,47.618537900000000,-122.320946000000006,"24","9","10","4"
"47418462","100249","60","11070",Broadway & E Pine St,47.616191899999997,-122.320922999999993,"24","10","0","5"
"47418462","100249","60","41980",Broadway & E Pike St,47.614139600000001,-122.320885000000004,"24","11","0","6"
"47418462","100249","60","41982",Broadway & E Union St,47.612712899999998,-122.320885000000004,"24","11","42","7"
"47418462","100249","60","13283",Madison St & Summit Ave,47.610424000000002,-122.322722999999996,"24","13","11","8"
"47418462","100249","60","13284",Madison St & Boren Ave,47.609211000000002,-122.325637999999998,"24","14","19","9"
"47418462","100249","60","41990",9th Ave & Marion St,47.607437099999999,-122.326590999999993,"24","15","32","10"
"47418462","100249","60","42000",9th Ave & Cherry St,47.606090500000001,-122.325362999999996,"24","16","18","11"
"47418462","100249","60","12910",9th Ave & Jefferson St,47.604873699999999,-122.324241999999998,"24","17","0","12"
"47418462","100249","60","42010",9th Ave & Alder St,47.603473700000002,-122.322968000000003,"24","17","40","13"
"47418462","100249","60","27500",E Yesler Way & Broadway,47.601623500000002,-122.319832000000005,"24","19","12","14"
"47418462","100249","60","3700",12th Ave S & S Jackson St,47.598781600000002,-122.317313999999996,"24","21","0","15"
"47418462","100249","60","3710",12th Ave S & S Weller St,47.597305300000002,-122.317329000000001,"24","21","23","16"
"47418465","100249","60","3550",12th Ave S & S Atlantic St,47.590248099999997,-122.317177000000001,"23","23","14","41"
"47418465","100249","60","3570",12th Ave S & S Judkins St,47.592716199999998,-122.317177000000001,"23","23","57","42"
"47418465","100249","60","3589",12th Ave S & S Weller St,47.597377799999997,-122.317122999999995,"23","25","24","44"
"47418465","100249","60","41900",12th Ave S & S Jackson St,47.599437700000003,-122.317108000000005,"23","26","0","45"
"47418465","100249","60","27420",E Yesler Way & Broadway,47.601756999999999,-122.320296999999997,"23","28","36","46"
"47418465","100249","60","41930",9th Ave & Alder St,47.604038199999998,-122.323241999999993,"23","31","0","47"
"47418465","100249","60","41940",9th Ave & James St,47.606021900000002,-122.325057999999999,"23","31","58","48"
"47418465","100249","60","41950",9th Ave & Columbia St,47.607208300000003,-122.326141000000007,"23","32","33","49"
"47418465","100249","60","13291",Madison St & Boren Ave,47.609424599999997,-122.324744999999993,"23","34","0","50"
"47418465","100249","60","13292",Madison St & Summit Ave,47.610347699999998,-122.322533000000007,"23","34","44","51"
"47418465","100249","60","41965",Broadway & E Union St,47.612895999999999,-122.320678999999998,"23","36","3","52"
"47418465","100249","60","41970",Broadway & E Pine St,47.615165699999999,-122.320701999999997,"23","37","0","53"
"47418465","100249","60","11180",Broadway  E & E John St,47.620155300000000,-122.320785999999998,"23","40","33","54"
"47418465","100249","60","11190",Broadway  E & E Harrison St,47.622196199999998,-122.320815999999994,"23","42","0","55"
"47580184","100246","57","1565",Columbia St & Western Ave,47.602745100000000,-122.336074999999994,"6","55","34","27"
"47580184","100246","57","548",3rd Ave & Madison St,47.605541199999998,-122.333832000000001,"6","57","0","28"
"47580184","100246","57","570",3rd Ave & Union St,47.608688399999998,-122.336699999999993,"6","59","15","29"
"47580184","100246","57","590",3rd Ave & Pine St,47.611137399999997,-122.338950999999994,"7","1","0","30"
"47580202","100246","57","400",3rd Ave & Bell St,47.614444700000000,-122.344513000000006,"16","6","0","1"
"47580202","100246","57","420",3rd Ave & Virginia St,47.612438200000000,-122.341110000000000,"16","7","53","2"
"47580202","100246","57","431",3rd Ave & Pike St,47.609790799999999,-122.337958999999998,"16","10","0","3"
"47580202","100246","57","468",3rd Ave & Seneca St,47.606502499999998,-122.334937999999994,"16","11","22","4"
"47580202","100246","57","481",3rd Ave & Columbia St,47.604263300000000,-122.332901000000007,"16","12","17","5"
"47580202","100246","57","1558",Columbia St & Alaskan Way,47.602470400000001,-122.337119999999999,"16","13","32","6"
"47580164","100242","56","1565",Columbia St & Western Ave,47.602745100000000,-122.336074999999994,"8","13","24","18"
"47580164","100242","56","548",3rd Ave & Madison St,47.605541199999998,-122.333832000000001,"8","15","0","19"
"47580164","100242","56","570",3rd Ave & Union St,47.608688399999998,-122.336699999999993,"8","17","15","20"
"47580164","100242","56","590",3rd Ave & Pine St,47.611137399999997,-122.338950999999994,"8","19","0","21"
"47580168","100242","56","400",3rd Ave & Bell St,47.614444700000000,-122.344513000000006,"17","26","0","1"
"47580168","100242","56","420",3rd Ave & Virginia St,47.612438200000000,-122.341110000000000,"17","27","53","2"
"47580168","100242","56","431",3rd Ave & Pike St,47.609790799999999,-122.337958999999998,"17","30","0","3"
"47580168","100242","56","468",3rd Ave & Seneca St,47.606502499999998,-122.334937999999994,"17","31","10","4"
"47580168","100242","56","481",3rd Ave & Columbia St,47.604263300000000,-122.332901000000007,"17","31","58","5"
"47580168","100242","56","1558",Columbia St & Alaskan Way,47.602470400000001,-122.337119999999999,"17","33","2","6"
"34761886","100240","554","620",4th Ave S & S Jackson St,47.598812100000004,-122.328902999999997,"13","41","0","8"
"34761886","100240","554","628",4th Ave S & S Washington St,47.601219200000003,-122.328902999999997,"13","42","14","9"
"34761886","100240","554","648",4th Ave & Cherry St,47.604320500000000,-122.331169000000003,"13","44","1","10"
"34761886","100240","554","670",4th Ave & Seneca St,47.607498200000002,-122.334075999999996,"13","45","55","11"
"34761886","100240","554","700",4th Ave & Pike St,47.610950500000001,-122.337249999999997,"13","48","0","12"
"34761886","100240","554","720",4th Ave & Stewart St,47.612621300000001,-122.339134000000001,"13","48","55","13"
"34761886","100240","554","730",4th Ave & Lenora St,47.614151000000000,-122.341728000000003,"13","49","55","14"
"34761886","100240","554","18440",Blanchard St & 6th Ave,47.615856200000003,-122.340880999999996,"13","51","0","15"
"34761887","100240","554","1920",Lenora St & 4th Ave,47.613971700000000,-122.341292999999993,"9","8","0","1"
"34761887","100240","554","280",2nd Ave & Stewart St,47.610614800000000,-122.340248000000003,"9","9","25","2"
"34761887","100240","554","320",2nd Ave & Seneca St,47.606212599999999,-122.336205000000007,"9","11","0","3"
"34761887","100240","554","360",2nd Ave & Cherry St,47.603019699999997,-122.333281999999997,"9","14","13","4"
"34761887","100240","554","375",2nd Ave Ext S & Yesler Way,47.601253499999999,-122.331688000000000,"9","16","0","5"
"34761887","100240","554","1480",S Jackson St & Maynard Ave S,47.599117300000003,-122.324569999999994,"9","18","47","6"
"37514998","100239","550","1215",Union St & 5th Ave,47.609828899999997,-122.334511000000006,"7","26","0","1"
"37514998","100239","550","1230",Union St & 4th Ave,47.609081300000000,-122.336287999999996,"7","26","49","2"
"37514998","100239","550","320",2nd Ave & Seneca St,47.606212599999999,-122.336205000000007,"7","29","0","3"
"37514998","100239","550","360",2nd Ave & Cherry St,47.603019699999997,-122.333281999999997,"7","32","13","4"
"37514998","100239","550","375",2nd Ave Ext S & Yesler Way,47.601253499999999,-122.331688000000000,"7","34","0","5"
"37515000","100239","550","620",4th Ave S & S Jackson St,47.598812100000004,-122.328902999999997,"7","17","0","12"
"37515000","100239","550","628",4th Ave S & S Washington St,47.601219200000003,-122.328902999999997,"7","18","8","13"
"37515000","100239","550","648",4th Ave & Cherry St,47.604320500000000,-122.331169000000003,"7","19","46","14"
"37515000","100239","550","670",4th Ave & Seneca St,47.607498200000002,-122.334075999999996,"7","21","31","15"
"37515000","100239","550","690",4th Ave & Union St,47.609836600000001,-122.336219999999997,"7","22","49","16"
"37515000","100239","550","1190",Pike St & 6th Ave,47.611034400000001,-122.334525999999997,"7","23","49","17"
"37515000","100239","550","11130",Pike St & Convention Pl,47.612369500000000,-122.331360000000004,"7","25","0","18"
"47580417","100238","55","7430",Wall St & 5th Ave,47.617431600000003,-122.345344999999995,"18","5","0","1"
"47580417","100238","55","400",3rd Ave & Bell St,47.614444700000000,-122.344513000000006,"18","7","20","2"
"47580417","100238","55","420",3rd Ave & Virginia St,47.612438200000000,-122.341110000000000,"18","9","3","3"
"47580417","100238","55","431",3rd Ave & Pike St,47.609790799999999,-122.337958999999998,"18","11","0","4"
"47580417","100238","55","468",3rd Ave & Seneca St,47.606502499999998,-122.334937999999994,"18","13","59","5"
"47580417","100238","55","481",3rd Ave & Columbia St,47.604263300000000,-122.332901000000007,"18","16","0","6"
"47580417","100238","55","1558",Columbia St & Alaskan Way,47.602470400000001,-122.337119999999999,"18","16","58","7"
"47580526","100238","55","1565",Columbia St & Western Ave,47.602745100000000,-122.336074999999994,"7","32","15","24"
"47580526","100238","55","548",3rd Ave & Madison St,47.605541199999998,-122.333832000000001,"7","34","0","25"
"47580526","100238","55","570",3rd Ave & Union St,47.608688399999998,-122.336699999999993,"7","36","15","26"
"47580526","100238","55","590",3rd Ave & Pine St,47.611137399999997,-122.338950999999994,"7","38","0","27"
"34763049","100236","545","21765",6th Ave S & S Atlantic St,47.590885200000002,-122.325867000000002,"6","19","0","1"
"34763049","100236","545","620",4th Ave S & S Jackson St,47.598812100000004,-122.328902999999997,"6","22","0","2"
"34763049","100236","545","640",4th Ave & James St,47.603012100000001,-122.329978999999994,"6","23","16","3"
"34763049","100236","545","660",4th Ave & Madison St,47.606006600000001,-122.332710000000006,"6","24","18","4"
"34763049","100236","545","700",4th Ave & Pike St,47.610950500000001,-122.337249999999997,"6","26","0","5"
"34763049","100236","545","1050",Olive Way & 8th Ave,47.613937399999998,-122.334159999999997,"6","26","38","6"
"34763049","100236","545","1051",Olive Way & Boren Ave,47.615673100000002,-122.330032000000003,"6","27","4","7"
"34763050","100236","545","905",Stewart St & Yale Ave N,47.619018599999997,-122.330169999999995,"6","57","47","12"
"34763050","100236","545","940",Stewart St & 9th Ave,47.615703600000003,-122.334457000000000,"6","58","21","13"
"34763050","100236","545","950",Stewart St & 7th Ave,47.614460000000001,-122.336074999999994,"6","58","34","14"
"34763050","100236","545","760",5th Ave & Pine St,47.611724899999999,-122.336662000000004,"6","59","0","15"
"34763050","100236","545","790",5th Ave & Seneca St,47.608177200000000,-122.333404999999999,"7","0","3","16"
"34763050","100236","545","810",5th Ave & Marion St,47.605831100000003,-122.331260999999998,"7","0","45","17"
"34763050","100236","545","820",5th Ave & Jefferson St,47.603092199999999,-122.328766000000002,"7","1","34","18"
"34763050","100236","545","844",5th Ave S & S Weller St,47.597614299999996,-122.327781999999999,"7","3","0","19"
"34763050","100236","545","21850",Airport Way S & S Royal Brougham Way,47.592117299999998,-122.323791999999997,"7","5","0","20"
"34761785","100232","522","1215",Union St & 5th Ave,47.609828899999997,-122.334511000000006,"6","28","0","29"
"34761785","100232","522","1230",Union St & 4th Ave,47.609081300000000,-122.336287999999996,"6","28","47","30"
"34761785","100232","522","340",2nd Ave & Marion St,47.604465500000003,-122.334625000000003,"6","32","0","31"
"34761785","100232","522","361",2nd Ave & James St,47.602477999999998,-122.332808999999997,"6","33","9","32"
"34761785","100232","522","390",2nd Ave Ext S & S Jackson St,47.599266100000001,-122.329857000000004,"6","35","0","33"
"34761785","100232","522","21850",Airport Way S & S Royal Brougham Way,47.592117299999998,-122.323791999999997,"6","38","0","34"
"34761787","100232","522","21765",6th Ave S & S Atlantic St,47.590885200000002,-122.325867000000002,"6","30","0","1"
"34761787","100232","522","620",4th Ave S & S Jackson St,47.598812100000004,-122.328902999999997,"6","33","0","2"
"34761787","100232","522","640",4th Ave & James St,47.603012100000001,-122.329978999999994,"6","34","24","3"
"34761787","100232","522","660",4th Ave & Madison St,47.606006600000001,-122.332710000000006,"6","35","33","4"
"34761787","100232","522","690",4th Ave & Union St,47.609836600000001,-122.336219999999997,"6","37","0","5"
"34761787","100232","522","1190",Pike St & 6th Ave,47.611034400000001,-122.334525999999997,"6","40","0","6"
"47418192","100229","5","6176",7th Ave N & Thomas St,47.621055599999998,-122.343841999999995,"5","54","0","47"
"47418192","100229","5","7430",Wall St & 5th Ave,47.617431600000003,-122.345344999999995,"5","55","0","48"
"47418196","100229","5","30635",4th Ave S & S Royal Brougham Way,47.593341799999997,-122.328957000000003,"6","4","0","1"
"47418196","100229","5","619",4th Ave S & S Jackson St,47.599826800000002,-122.328971999999993,"6","8","0","2"
"47418196","100229","5","531",3rd Ave & James St,47.602642099999997,-122.331183999999993,"6","9","47","3"
"47418196","100229","5","548",3rd Ave & Madison St,47.605541199999998,-122.333832000000001,"6","11","34","4"
"47418196","100229","5","570",3rd Ave & Union St,47.608688399999998,-122.336699999999993,"6","13","30","5"
"47418196","100229","5","590",3rd Ave & Pine St,47.611137399999997,-122.338950999999994,"6","15","0","6"
"47418196","100229","5","600",3rd Ave & Virginia St,47.612995099999999,-122.341742999999994,"6","15","58","7"
"47418196","100229","5","605",3rd Ave & Bell St,47.615119900000003,-122.345337000000001,"6","17","10","8"
"47418196","100229","5","6236",7th Ave N & Denny Way,47.619098700000002,-122.343575000000001,"6","18","58","9"
"47418196","100229","5","6237",7th Ave N & Harrison St,47.621894800000000,-122.343506000000005,"6","20","0","10"
"49193070","100223","43","41902",Boren Ave & E Yesler Way,47.601959200000003,-122.317970000000003,"6","36","0","1"
"49193070","100223","43","41904",Broadway & E Terrace St,47.605449700000001,-122.320648000000006,"6","38","11","2"
"49193070","100223","43","41908",Broadway & E Marion St,47.610157000000001,-122.320662999999996,"6","40","41","3"
"49193070","100223","43","41965",Broadway & E Union St,47.612895999999999,-122.320678999999998,"6","42","8","4"
"49193070","100223","43","41970",Broadway & E Pine St,47.615165699999999,-122.320701999999997,"6","43","20","5"
"49193070","100223","43","29270",E John St & Broadway  E,47.619846299999999,-122.320473000000007,"6","46","0","6"
"49193125","100223","43","29301",E John St & 12th Ave E,47.620002700000001,-122.317535000000007,"19","12","21","22"
"49193125","100223","43","11060",Broadway & E Denny Way,47.618537900000000,-122.320946000000006,"19","14","0","23"
"49193125","100223","43","11070",Broadway & E Pine St,47.616191899999997,-122.320922999999993,"19","14","57","24"
"49193125","100223","43","41980",Broadway & E Pike St,47.614139600000001,-122.320885000000004,"19","15","47","25"
"49193125","100223","43","41982",Broadway & E Union St,47.612712899999998,-122.320885000000004,"19","16","22","26"
"49193125","100223","43","41986",Broadway & Marion St,47.609909100000003,-122.320869000000002,"19","17","31","27"
"49193125","100223","43","41987",Broadway & Terrace St,47.605384800000003,-122.320853999999997,"19","19","21","28"
"49193125","100223","43","41989",Boren Ave & E Yesler Way,47.601863899999998,-122.318123000000000,"19","21","0","29"
"43332783","100221","41","619",4th Ave S & S Jackson St,47.599826800000002,-122.328971999999993,"7","50","0","1"
"43332783","100221","41","531",3rd Ave & James St,47.602642099999997,-122.331183999999993,"7","51","31","2"
"43332783","100221","41","548",3rd Ave & Madison St,47.605541199999998,-122.333832000000001,"7","53","3","3"
"43332783","100221","41","570",3rd Ave & Union St,47.608688399999998,-122.336699999999993,"7","54","43","4"
"43332783","100221","41","590",3rd Ave & Pine St,47.611137399999997,-122.338950999999994,"7","56","0","5"
"43332783","100221","41","1040",Olive Way & 6th Ave,47.613025700000001,-122.336333999999994,"7","56","34","6"
"43333325","100221","41","1215",Union St & 5th Ave,47.609828899999997,-122.334511000000006,"18","19","0","17"
"43333325","100221","41","450",3rd Ave & Union St,47.608253499999996,-122.336547999999993,"18","20","46","18"
"43333325","100221","41","480",3rd Ave & Marion St,47.604995700000003,-122.333572000000004,"18","23","31","19"
"43333325","100221","41","500",3rd Ave & James St,47.602817500000000,-122.331581000000000,"18","25","21","20"
"43333325","100221","41","1710",Terrace St & 5th Ave,47.602046999999999,-122.328254999999999,"18","27","25","21"
"43333325","100221","41","844",5th Ave S & S Weller St,47.597614299999996,-122.327781999999999,"18","31","0","22"
"49189718","100219","4","4050",5th Ave N & Republican St,47.623611500000003,-122.347672000000003,"4","45","37","18"
"49189718","100219","4","4070",5th Ave N & Broad St,47.621288300000003,-122.347710000000006,"4","46","24","19"
"49189718","100219","4","4080",5th Ave N & Denny Way,47.619213100000003,-122.347724999999997,"4","47","5","20"
"49189718","100219","4","2220",3rd Ave & Cedar St,47.616874699999997,-122.348624999999998,"4","48","0","21"
"49189718","100219","4","400",3rd Ave & Bell St,47.614444700000000,-122.344513000000006,"4","49","32","22"
"49189718","100219","4","420",3rd Ave & Virginia St,47.612438200000000,-122.341110000000000,"4","50","48","23"
"49189718","100219","4","430",3rd Ave & Pine St,47.610790299999998,-122.338875000000002,"4","51","46","24"
"49189718","100219","4","450",3rd Ave & Union St,47.608253499999996,-122.336547999999993,"4","53","0","25"
"49189718","100219","4","480",3rd Ave & Marion St,47.604995700000003,-122.333572000000004,"4","56","20","26"
"49189718","100219","4","1560",James St & 3rd Ave,47.602932000000003,-122.330826000000002,"4","59","0","27"
"49189718","100219","4","1570",James St & 5th Ave,47.603771199999997,-122.328772999999998,"5","0","9","28"
"49189718","100219","4","12900",James St & 8th Ave,47.605163599999997,-122.325500000000005,"5","2","1","29"
"49189718","100219","4","12910",9th Ave & Jefferson St,47.604873699999999,-122.324241999999998,"5","3","0","30"
"49189718","100219","4","12930",E Jefferson St & Broadway,47.606144000000000,-122.320228999999998,"5","4","1","31"
"49189774","100219","4","12840",E Jefferson St & 12th Ave,47.606265999999998,-122.317108000000005,"6","16","15","15"
"49189774","100219","4","12860",Jefferson St & Broadway,47.606155399999999,-122.321167000000003,"6","17","12","16"
"49189774","100219","4","12880",Jefferson St & 9th Ave,47.604934700000001,-122.324089000000001,"6","18","0","17"
"49189774","100219","4","12890",James St & 8th Ave,47.605186500000002,-122.325812999999997,"6","19","11","18"
"49189774","100219","4","1540",James St & 5th Ave,47.603801699999998,-122.329093999999998,"6","21","1","19"
"49189774","100219","4","1550",James St & 4th Ave,47.603080700000000,-122.330864000000005,"6","22","0","20"
"49189774","100219","4","538",3rd Ave & Columbia St,47.604190799999998,-122.332588000000001,"6","23","14","21"
"49189774","100219","4","558",3rd Ave & Seneca St,47.607051800000001,-122.335212999999996,"6","25","12","22"
"49189774","100219","4","575",3rd Ave & Pike St,47.609642000000001,-122.337585000000004,"6","27","0","23"
"49189774","100219","4","600",3rd Ave & Virginia St,47.612995099999999,-122.341742999999994,"6","29","8","24"
"49189774","100219","4","605",3rd Ave & Bell St,47.615119900000003,-122.345337000000001,"6","30","43","25"
"49189774","100219","4","1690",3rd Ave & Vine St,47.616870900000002,-122.348297000000002,"6","32","0","26"
"49189774","100219","4","4200",Cedar St & Denny Way,47.618530300000003,-122.347519000000005,"6","32","40","27"
"49189774","100219","4","4220",5th Ave N & Broad St,47.621303599999997,-122.347504000000001,"6","33","30","28"
"49189774","100219","4","4230",5th Ave N & Republican St,47.623588599999998,-122.347465999999997,"6","34","12","29"
"49188475","100210","36","3550",12th Ave S & S Atlantic St,47.590248099999997,-122.317177000000001,"6","18","45","25"
"49188475","100210","36","3570",12th Ave S & S Judkins St,47.592716199999998,-122.317177000000001,"6","19","34","26"
"49188475","100210","36","3589",12th Ave S & S Weller St,47.597377799999997,-122.317122999999995,"6","21","16","28"
"49188475","100210","36","3600",S Jackson St & 12th Ave S,47.599269900000003,-122.317757000000000,"6","22","0","29"
"49188475","100210","36","1500",S Jackson St & 8th Ave S,47.599266100000001,-122.322327000000001,"6","23","17","30"
"49188475","100210","36","1510",S Jackson St & Maynard Ave S,47.599262199999998,-122.325469999999996,"6","24","11","31"
"49188475","100210","36","1530",S Jackson St & 5th Ave S,47.599266100000001,-122.328384000000000,"6","25","0","32"
"49188475","100210","36","1610",Prefontaine Pl S & Yesler Way,47.601657899999999,-122.329941000000005,"6","26","28","33"
"49188475","100210","36","538",3rd Ave & Columbia St,47.604190799999998,-122.332588000000001,"6","27","58","34"
"49188475","100210","36","558",3rd Ave & Seneca St,47.607051800000001,-122.335212999999996,"6","29","33","35"
"49188475","100210","36","575",3rd Ave & Pike St,47.609642000000001,-122.337585000000004,"6","31","0","36"
"49188544","100210","36","430",3rd Ave & Pine St,47.610790299999998,-122.338875000000002,"6","15","0","1"
"49188544","100210","36","450",3rd Ave & Union St,47.608253499999996,-122.336547999999993,"6","16","51","2"
"49188544","100210","36","480",3rd Ave & Marion St,47.604995700000003,-122.333572000000004,"6","19","13","3"
"49188544","100210","36","500",3rd Ave & James St,47.602817500000000,-122.331581000000000,"6","20","48","4"
"49188544","100210","36","515",3rd Ave S & S Main St,47.600238800000000,-122.330376000000001,"6","22","36","5"
"49188544","100210","36","1471",S Jackson St & 5th Ave S,47.599128700000001,-122.328040999999999,"6","24","0","6"
"49188544","100210","36","1480",S Jackson St & Maynard Ave S,47.599117300000003,-122.324569999999994,"6","24","55","7"
"49188544","100210","36","1490",S Jackson St & 8th Ave S,47.599117300000003,-122.322044000000005,"6","25","34","8"
"49188544","100210","36","3700",12th Ave S & S Jackson St,47.598781600000002,-122.317313999999996,"6","27","0","9"
"49188544","100210","36","3710",12th Ave S & S Weller St,47.597305300000002,-122.317329000000001,"6","27","23","10"
"47376516","100194","33","1370",Yesler Way & 3rd Ave,47.601779899999997,-122.329802999999998,"15","39","0","1"
"47376516","100194","33","531",3rd Ave & James St,47.602642099999997,-122.331183999999993,"15","40","52","2"
"47376516","100194","33","548",3rd Ave & Madison St,47.605541199999998,-122.333832000000001,"15","45","15","3"
"47376516","100194","33","570",3rd Ave & Union St,47.608688399999998,-122.336699999999993,"15","50","0","4"
"47376516","100194","33","590",3rd Ave & Pine St,47.611137399999997,-122.338950999999994,"15","51","32","5"
"47376516","100194","33","600",3rd Ave & Virginia St,47.612995099999999,-122.341742999999994,"15","52","57","6"
"47376516","100194","33","605",3rd Ave & Bell St,47.615119900000003,-122.345337000000001,"15","54","40","7"
"47376516","100194","33","1690",3rd Ave & Vine St,47.616870900000002,-122.348297000000002,"15","56","6","8"
"47376516","100194","33","2320",1st Ave & Broad St,47.617206600000003,-122.352858999999995,"15","58","24","9"
"47376516","100194","33","19440",Denny Way & Queen Anne Ave N,47.618656199999997,-122.356605999999999,"16","0","0","10"
"47376516","100194","33","19460",Western Ave W & Elliott Ave W,47.619964600000003,-122.359511999999995,"16","0","34","11"
"47376516","100194","33","19470",Elliott Ave W & 4th Ave W,47.621440900000003,-122.361739999999998,"16","1","3","12"
"47376516","100194","33","19480",Elliott Ave W & 6th Ave W,47.623352099999998,-122.364006000000003,"16","1","36","13"
"47376521","100194","33","19390",Elliott Ave W & W Mercer St,47.624530800000002,-122.365662000000000,"5","26","43","31"
"47376521","100194","33","19410",Elliott Ave W & W Harrison St,47.622314500000002,-122.363022000000001,"5","27","21","32"
"47376521","100194","33","19420",Western Ave W & Elliott Ave W,47.619956999999999,-122.359802000000002,"5","28","4","33"
"47376521","100194","33","2244",Denny Way & 2nd Ave N,47.618515000000002,-122.351699999999994,"5","29","23","34"
"47376521","100194","33","2220",3rd Ave & Cedar St,47.616874699999997,-122.348624999999998,"5","30","0","35"
"42017801","100193","32","2361",Republican St & 1st Ave N,47.623199499999998,-122.355536999999998,"5","49","0","1"
"42599192","100193","32","13910",W Mercer St & 3rd Ave W,47.624534599999997,-122.360718000000006,"7","10","36","37"
"42599192","100193","32","2672",Queen Anne Ave N & W Mercer St,47.624061599999997,-122.356812000000005,"7","12","0","38"
"42599192","100193","32","2180",Queen Anne Ave N & W Harrison St,47.621833799999997,-122.356819000000002,"7","14","0","39"
"40421349","100186","311","905",Stewart St & Yale Ave N,47.619018599999997,-122.330169999999995,"6","18","28","11"
"40421349","100186","311","940",Stewart St & 9th Ave,47.615703600000003,-122.334457000000000,"6","19","11","12"
"40421349","100186","311","950",Stewart St & 7th Ave,47.614460000000001,-122.336074999999994,"6","19","27","13"
"40421349","100186","311","760",5th Ave & Pine St,47.611724899999999,-122.336662000000004,"6","20","0","14"
"40421349","100186","311","790",5th Ave & Seneca St,47.608177200000000,-122.333404999999999,"6","21","35","15"
"40421349","100186","311","810",5th Ave & Marion St,47.605831100000003,-122.331260999999998,"6","22","38","16"
