Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
355	12:33:23	12:33:23	12:33:23	12:33:23	12:33:23	12:33:23			12:33:23	12:33:23	12:33:24	12:33:24	12:33:24	12:33:24	12:33:24	12:33:24			12:33:25	12:33:25		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:02
356	12:33:25	12:33:25	12:33:25	12:33:25	12:33:25	12:33:25			12:33:25	12:33:25	12:33:26	12:33:26	12:33:26	12:33:26	12:33:26	12:33:26			12:33:27	12:33:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
357	12:33:27	12:33:27	12:33:27	12:33:27	12:33:27	12:33:27			12:33:27	12:33:27	12:33:28	12:33:28	12:33:28	12:33:28	12:33:28	12:33:28			12:33:29	12:33:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
358	12:33:29	12:33:29	12:33:29	12:33:29	12:33:29	12:33:29			12:33:29	12:33:29	12:33:30	12:33:30	12:33:30	12:33:30	12:33:30	12:33:30			12:33:31	12:33:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
359	12:33:31	12:33:31	12:33:31	12:33:31	12:33:31	12:33:31			12:33:31	12:33:31	12:33:32	12:33:32	12:33:32	12:33:32	12:33:32	12:33:32			12:33:32	12:33:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
360	12:33:33	12:33:33	12:33:33	12:33:33	12:33:33	12:33:33	12:33:33	12:33:33	12:33:33	12:33:33	12:33:34	12:33:34	12:33:34	12:33:34	12:33:34	12:33:34	12:33:34	12:33:34	12:33:36	12:33:36		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
361	12:33:36	12:33:36	12:33:37	12:33:37	12:33:37	12:33:37			12:33:37	12:33:37	12:33:37	12:33:37	12:33:37	12:33:37	12:33:37	12:33:37			12:33:38	12:33:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
362	12:33:38	12:33:38	12:33:38	12:33:38	12:33:38	12:33:38			12:33:38	12:33:38	12:33:39	12:33:39	12:33:39	12:33:39	12:33:39	12:33:39			12:33:40	12:33:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
363	12:33:40	12:33:40	12:33:40	12:33:40	12:33:40	12:33:40			12:33:40	12:33:40	12:33:41	12:33:41	12:33:41	12:33:41	12:33:41	12:33:41			12:33:41	12:33:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
364	12:33:42	12:33:42	12:33:42	12:33:42	12:33:42	12:33:42			12:33:42	12:33:42	12:33:43	12:33:43	12:33:43	12:33:43	12:33:43	12:33:43			12:33:43	12:33:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
365	12:33:44	12:33:44	12:33:44	12:33:44	12:33:44	12:33:44			12:33:44	12:33:44	12:33:45	12:33:45	12:33:45	12:33:45	12:33:45	12:33:45			12:33:45	12:33:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
366	12:33:46	12:33:46	12:33:46	12:33:46	12:33:46	12:33:46			12:33:46	12:33:46	12:33:46	12:33:46	12:33:46	12:33:46	12:33:46	12:33:46			12:33:47	12:33:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
367	12:33:47	12:33:47	12:33:47	12:33:47	12:33:48	12:33:48			12:33:48	12:33:48	12:33:48	12:33:48	12:33:48	12:33:48	12:33:48	12:33:48			12:33:49	12:33:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
368	12:33:49	12:33:49	12:33:49	12:33:49	12:33:49	12:33:49			12:33:49	12:33:49	12:33:50	12:33:50	12:33:50	12:33:50	12:33:50	12:33:50			12:33:51	12:33:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
369	12:33:51	12:33:51	12:33:51	12:33:51	12:33:51	12:33:51			12:33:51	12:33:51	12:33:52	12:33:52	12:33:52	12:33:52	12:33:52	12:33:52			12:33:53	12:33:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
370	12:33:53	12:33:53	12:33:53	12:33:53	12:33:53	12:33:53	12:33:53	12:33:53	12:33:53	12:33:53	12:33:54	12:33:54	12:33:54	12:33:54	12:33:54	12:33:54	12:33:54	12:33:54	12:33:56	12:33:56		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
371	12:33:57	12:33:57	12:33:57	12:33:57	12:33:57	12:33:57			12:33:57	12:33:57	12:33:57	12:33:57	12:33:57	12:33:57	12:33:57	12:33:57			12:33:58	12:33:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
372	12:33:58	12:33:58	12:33:58	12:33:58	12:33:58	12:33:58			12:33:58	12:33:58	12:33:59	12:33:59	12:33:59	12:33:59	12:33:59	12:33:59			12:34:00	12:34:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
373	12:34:00	12:34:00	12:34:00	12:34:00	12:34:00	12:34:00			12:34:00	12:34:00	12:34:01	12:34:01	12:34:01	12:34:01	12:34:01	12:34:01			12:34:01	12:34:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
374	12:34:02	12:34:02	12:34:02	12:34:02	12:34:02	12:34:02			12:34:02	12:34:02	12:34:03	12:34:03	12:34:03	12:34:03	12:34:03	12:34:03			12:34:03	12:34:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
375	12:34:04	12:34:04	12:34:04	12:34:04	12:34:04	12:34:04			12:34:04	12:34:04	12:34:05	12:34:05	12:34:05	12:34:05	12:34:05	12:34:05			12:34:05	12:34:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
376	12:34:06	12:34:06	12:34:06	12:34:06	12:34:06	12:34:06			12:34:06	12:34:06	12:34:06	12:34:06	12:34:06	12:34:06	12:34:06	12:34:06			12:34:07	12:34:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
377	12:34:07	12:34:07	12:34:07	12:34:07	12:34:08	12:34:08			12:34:08	12:34:08	12:34:08	12:34:08	12:34:08	12:34:08	12:34:08	12:34:08			12:34:09	12:34:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:01	00:00:01
378	12:34:10	12:34:10	12:34:10	12:34:10	12:34:10	12:34:10			12:34:10	12:34:10	12:34:10	12:34:10	12:34:10	12:34:10	12:34:10	12:34:10			12:34:11	12:34:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
379	12:34:12	12:34:12	12:34:12	12:34:12	12:34:12	12:34:12			12:34:12	12:34:12	12:34:12	12:34:12	12:34:12	12:34:12	12:34:12	12:34:12			12:34:13	12:34:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
380	12:34:13	12:34:13	12:34:13	12:34:13	12:34:14	12:34:14	12:34:14	12:34:14	12:34:14	12:34:14	12:34:14	12:34:14	12:34:14	12:34:14	12:34:14	12:34:14	12:34:14	12:34:14	12:34:17	12:34:17		00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
381	12:34:17	12:34:17	12:34:17	12:34:17	12:34:17	12:34:17			12:34:17	12:34:17	12:34:18	12:34:18	12:34:18	12:34:18	12:34:18	12:34:18			12:34:18	12:34:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
382	12:34:19	12:34:19	12:34:19	12:34:19	12:34:19	12:34:19			12:34:19	12:34:19	12:34:20	12:34:20	12:34:20	12:34:20	12:34:20	12:34:20			12:34:20	12:34:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
383	12:34:21	12:34:21	12:34:21	12:34:21	12:34:21	12:34:21			12:34:21	12:34:21	12:34:21	12:34:21	12:34:21	12:34:21	12:34:21	12:34:21			12:34:22	12:34:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
384	12:34:22	12:34:22	12:34:22	12:34:22	12:34:22	12:34:22			12:34:22	12:34:22	12:34:23	12:34:23	12:34:23	12:34:23	12:34:23	12:34:23			12:34:24	12:34:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
385	12:34:24	12:34:24	12:34:24	12:34:24	12:34:24	12:34:24			12:34:24	12:34:24	12:34:26	12:34:26	12:34:26	12:34:26	12:34:26	12:34:26			12:34:26	12:34:26		00:00:00	00:00:00		00:00:00	00:00:01	00:00:00	00:00:00		00:00:00	00:00:01
386	12:34:26	12:34:26	12:34:26	12:34:26	12:34:27	12:34:27			12:34:27	12:34:27	12:34:27	12:34:27	12:34:27	12:34:27	12:34:27	12:34:27			12:34:28	12:34:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
387	12:34:28	12:34:28	12:34:28	12:34:28	12:34:29	12:34:29			12:34:29	12:34:29	12:34:29	12:34:29	12:34:29	12:34:29	12:34:29	12:34:29			12:34:30	12:34:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
388	12:34:31	12:34:31	12:34:31	12:34:31	12:34:31	12:34:31			12:34:31	12:34:31	12:34:31	12:34:31	12:34:31	12:34:31	12:34:31	12:34:31			12:34:32	12:34:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
389	12:34:32	12:34:32	12:34:32	12:34:32	12:34:33	12:34:33			12:34:33	12:34:33	12:34:33	12:34:33	12:34:33	12:34:33	12:34:33	12:34:33			12:34:34	12:34:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
390	12:34:34	12:34:34	12:34:34	12:34:34	12:34:34	12:34:34	12:34:34	12:34:35	12:34:35	12:34:35	12:34:36	12:34:36	12:34:36	12:34:36	12:34:36	12:34:36	12:34:36	12:34:36	12:34:38	12:34:38		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
391	12:34:38	12:34:38	12:34:38	12:34:38	12:34:38	12:34:38			12:34:38	12:34:38	12:34:39	12:34:39	12:34:39	12:34:39	12:34:39	12:34:39			12:34:40	12:34:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
392	12:34:40	12:34:40	12:34:40	12:34:40	12:34:40	12:34:40			12:34:40	12:34:40	12:34:41	12:34:41	12:34:41	12:34:41	12:34:41	12:34:41			12:34:42	12:34:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
393	12:34:42	12:34:42	12:34:42	12:34:42	12:34:42	12:34:42			12:34:42	12:34:42	12:34:43	12:34:43	12:34:43	12:34:43	12:34:43	12:34:43			12:34:44	12:34:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
394	12:34:44	12:34:44	12:34:44	12:34:44	12:34:44	12:34:44			12:34:44	12:34:44	12:34:45	12:34:45	12:34:45	12:34:45	12:34:45	12:34:45			12:34:46	12:34:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
395	12:34:46	12:34:46	12:34:46	12:34:46	12:34:46	12:34:46			12:34:46	12:34:46	12:34:47	12:34:47	12:34:47	12:34:47	12:34:47	12:34:47			12:34:47	12:34:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
396	12:34:48	12:34:48	12:34:48	12:34:48	12:34:48	12:34:48			12:34:48	12:34:48	12:34:49	12:34:49	12:34:49	12:34:49	12:34:49	12:34:49			12:34:49	12:34:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
397	12:34:50	12:34:50	12:34:50	12:34:50	12:34:50	12:34:50			12:34:50	12:34:50	12:34:50	12:34:50	12:34:50	12:34:50	12:34:50	12:34:50			12:34:51	12:34:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
398	12:34:52	12:34:52	12:34:52	12:34:52	12:34:52	12:34:52			12:34:52	12:34:52	12:34:52	12:34:52	12:34:52	12:34:52	12:34:52	12:34:52			12:34:53	12:34:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
399	12:34:53	12:34:53	12:34:53	12:34:53	12:34:53	12:34:53			12:34:53	12:34:53	12:34:54	12:34:54	12:34:54	12:34:54	12:34:54	12:34:54			12:34:55	12:34:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:00	00:00:00		00:00:00	00:00:01
400	12:34:55	12:34:55	12:34:55	12:34:55	12:34:55	12:34:55	12:34:56	12:34:56	12:34:56	12:34:56	12:34:57	12:34:57	12:34:57	12:34:57	12:34:57	12:34:57	12:34:57	12:34:57	12:34:59	12:34:59		00:00:00	00:00:00	00:00:00	00:00:00	00:00:01	00:00:00	00:00:00	00:00:00	00:00:02	00:00:03
